z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0076875,-0.04434841798826671,347.3866205984565,996.0187766321054,0.2614474582491219,0.02043093614527334,9.914666616156959e-08,5.128896489582005e-10,0.003734544337241696,1.6186559772326457e-09,0.09257379581108056,2.2361004605718066e-07,4.982289615162818e-08,8.032803869113436e-21,5.951929066786657e-17,9.495245875715864e-11,3.3536609662305396e-13,3.6395184358063734e-05,0.4772284477220646,0.02573456666957936,0.028745692735377894,2.4392890026683737e-09,7.675937367614137e-05,1.5080185773962475e-10,2.8753983569944065e-09,1.0713992342845983e-05,3.451792642418822e-13,0.003327729725039718,1.2935975837805443e-08,0.0024299454006297457,4.372766696988149e-07,0.0012849094957046966,2.1609748799496066e-09,0.00010302377367747084,2.9990679847379657e-06,4.3666231665921225e-13,3.422730905052916e-10,3.9791654450418517e-10,3.0898653472680936e-06,1.9692025712503515e-14,2.3519325678813205e-05,1.3548369542497014e-07,3.069108667523359e-08,5.141645553224107e-10,1.1415054326637144e-14,2.1095219076334304e-05,2.951447880267253e-12,2.0189438091102728e-17,1.6047888346519081e-06,9.488650890544893e-09,4.553967461820739e-06,4.74364610055043e-12,0.33985273358284096,0.004367001613323718,3.965099165104677e-09,4.068320512191495e-06,1.4215001075238116e-08,8.461309461357613e-07
0.00775,-0.09122239332325092,351.62971803975216,1069.8647150696572,0.2494202737151145,0.021429050416259095,1.6721330176953265e-07,8.726078056706176e-10,0.004069110860165245,3.76099151067842e-09,0.09979935532187037,2.350618909061544e-07,5.210029278867784e-08,7.856891940855396e-20,2.489123723002666e-16,2.1432514085585763e-10,1.1698352744765854e-12,5.385397757497943e-05,0.42919518043193206,0.028060920194894732,0.03161937805895784,3.6570424923539357e-09,8.393799349206388e-05,2.9233728756407616e-10,2.5082951741903153e-09,1.1688514373771499e-05,1.409480669071213e-12,0.0036514952867175237,2.4898760429977958e-08,0.0026669813457379844,4.870836183223333e-07,0.0014060794632308872,4.467161719778958e-09,0.00011362762759234633,3.3122039648274044e-06,7.548153292934356e-13,4.1206322315327427e-10,5.492123779004197e-10,3.340841607372911e-06,4.4803981189707024e-14,2.5664206309780932e-05,1.288661735586582e-07,3.359228933531793e-08,6.049605278313953e-10,4.1481391293787477e-14,2.3114362611586895e-05,2.396317611250812e-12,5.0879560890611075e-17,1.7642335114639942e-06,1.0435498339304844e-08,5.005385559568309e-06,8.454844354375167e-12,0.3730077905452296,0.004762847052027444,2.8412542118204502e-09,4.400703644923068e-06,9.515648394131059e-09,9.320107373808317e-07
0.007875,-0.1919255624564927,356.380133936939,1217.2217299866065,0.22876990802985805,0.023235267873205855,4.553775693388667e-07,2.528031263591951e-09,0.004674931216869869,2.041996584224318e-08,0.11274802080492272,2.5226889287500285e-07,4.907823132500258e-08,3.424662671721609e-18,4.756826558460455e-15,1.2050868884092759e-09,1.244204517688494e-11,0.00011189605437703203,0.3425548103374832,0.03226408919845014,0.036795781455316104,7.76287814107333e-09,9.667176538257387e-05,8.636047970059102e-10,2.3879652840156435e-09,1.3408867341958515e-05,1.7748901634359867e-11,0.00423414602580822,7.921892802612815e-08,0.0030924214994618965,5.970811275250287e-07,0.001605344508800208,1.6243768840207935e-08,0.00013247455266910551,3.881199724116499e-06,2.0969406916717543e-12,5.653490575036354e-10,1.0852789152028756e-09,3.791313146672226e-06,1.9684795750222704e-13,2.9551327551571616e-05,1.0860265260792607e-07,3.8699488940066247e-08,8.278041428083951e-10,3.793981740429193e-13,2.673221001677663e-05,2.5664790269043782e-12,3.0105135749672897e-16,2.0516718423512145e-06,1.215687078002043e-08,5.817539412068776e-06,2.554058045233803e-11,0.4328824182912632,0.0054789250620730125,1.8534933886248494e-09,4.825496021400268e-06,6.636832375230347e-09,1.08680406339917e-06
0.008,-0.29931882243386415,356.7203397443026,1360.3363139396095,0.21237460740607095,0.0249029869786086,1.341912790866247e-06,8.127340404086772e-09,0.005227897703969549,1.0869929321957074e-07,0.1244717987397477,2.9528664983399204e-07,3.483283570633217e-08,1.6425011982130001e-16,1.2875553367454806e-13,8.400609423918235e-09,1.3120138454428065e-10,0.0002377230438114398,0.26447448965927484,0.03607809013186083,0.041453714218738696,1.751147716246855e-08,0.0001082050618804864,2.3135965808184526e-09,3.635746410658709e-09,1.4938623141287932e-05,1.7375220543232915e-10,0.004758493225738768,2.1885829306575095e-07,0.003470805332286125,9.884559704774688e-07,0.0017352604919397279,5.993068488116381e-08,0.00014878090011273502,4.41855754673619e-06,5.3569659134264835e-12,7.785146875294712e-10,2.495591794175234e-09,4.197613217881619e-06,8.330820840220038e-13,3.309465383319824e-05,8.319991277083747e-08,4.314338808762651e-08,1.1488504123923347e-09,2.8243023732347996e-12,2.997692061970536e-05,4.849482047515382e-12,2.6642008085453875e-15,2.310886027039338e-06,1.3774856573105705e-08,6.546667673408851e-06,8.580388699024584e-11,0.48669694829750215,0.006129937380227553,1.7059407169664168e-09,4.912036783726878e-06,6.699906846580451e-09,1.2315584546359441e-06
0.0080625,-0.3545132392098774,355.44110361725427,1429.1996110232733,0.2055461628341353,0.025706710685838897,2.4892072355154012e-06,1.6119422253791326e-08,0.005491877137085005,2.5604097969842987e-07,0.13003220238896215,3.39515820523484e-07,2.93199937312435e-08,1.8910110302994182e-15,7.856717769755346e-13,2.4043413515363338e-08,4.456384601045214e-10,0.00035870842553228634,0.22788060323754883,0.03787914152266089,0.04363410828077308,2.8235560300795244e-08,0.00011405516075780482,4.079583668129382e-09,5.470210782083821e-09,1.5669903133365787e-05,5.252806868005334e-10,0.005002931958734876,3.6843105801510434e-07,0.003641531160532893,1.4948265301624857e-06,0.0017567143192715035,1.2554042533715573e-07,0.00015592689284858093,4.702521162186752e-06,8.199940550883724e-12,9.536034384180162e-10,4.213486036327151e-09,4.387498625742366e-06,1.7932805354756781e-12,3.4779358942917334e-05,6.97226993779466e-08,4.516978174272045e-08,1.403312133905684e-09,7.702626318925382e-12,3.149274233854387e-05,7.693179790891195e-12,1.0208241938828094e-14,2.4322350132136188e-06,1.4617208401913836e-08,6.886457681189465e-06,1.7368664141820141e-10,0.5117957044810504,0.00643801224837077,1.8929148233848965e-09,4.7863316464241586e-06,7.832170393947928e-09,1.3072452857989412e-06
0.008125,-0.41042389990342015,353.31040177906164,1495.9220461077628,0.19939913333989634,0.02647255762539716,4.632085466054887e-06,3.264173433875348e-08,0.005743016239719897,5.87563499120525e-07,0.13528463985173417,4.0117490725764746e-07,2.639172325207854e-08,1.813582279898216e-14,4.5396894338219076e-12,6.542887575176307e-08,1.4314404805408862e-09,0.0005343064567366717,0.1937153393472846,0.039569960686722055,0.04566696366462361,4.603384358034872e-08,0.00012013925285138325,7.434066337336822e-09,8.728731367869372e-09,1.6376457435347275e-05,1.4963470297770743e-09,0.005228628758812979,6.147319622699853e-07,0.0037917509361327624,2.3525301149331848e-06,0.001737550062385035,2.5453882860382055e-07,0.00016214559425088294,5.007387287615231e-06,1.24155950831096e-11,1.207239674749119e-09,7.163241754034109e-09,4.5631064145198395e-06,3.802105105440237e-12,3.637462242740523e-05,5.652835304649836e-08,4.7029020571353604e-08,1.752566757196893e-09,1.9947344859316264e-11,3.290228065295058e-05,1.2403124801166662e-11,3.852646683543743e-14,2.5448691612895716e-06,1.550786106553192e-08,7.201381118596023e-06,3.4457136703838165e-10,0.5351251022183513,0.006727833804478859,2.233906426558792e-09,4.533937570784763e-06,9.734254914206359e-09,1.3876927298702377e-06
0.0081875,-0.4667517183643699,350.411643864046,1560.168071373858,0.19386554941248227,0.027194419670315738,8.689342387426902e-06,6.748748141961712e-08,0.0059836555843494595,1.3227307702508163e-06,0.1402381125980757,4.853736581936764e-07,2.6300927709493456e-08,1.621609495018374e-13,2.5226094192367847e-11,1.708698799984403e-07,4.383464021848313e-09,0.0007839832977587706,0.16193207126038792,0.04115034068445272,0.04755507656669032,7.627237043567029e-08,0.00012694030255217955,1.426960464693968e-08,1.4438710457710097e-08,1.7078528335766445e-05,4.0666603941867825e-09,0.0054324179538428625,1.033047838008476e-06,0.003913232876658164,3.7945758357634217e-06,0.0016673881679882046,5.083231481067702e-07,0.00016738027171478702,5.3595869364903215e-06,1.973694132846683e-11,1.611501256989951e-09,1.2354948925485192e-08,4.7217123773986556e-06,7.99845623665404e-12,3.789149404190357e-05,4.4141828194465064e-08,4.874174042682591e-08,2.2688128728098696e-09,4.988949933390543e-11,3.420170621816516e-05,2.0053379339533754e-11,1.46430978913332e-13,2.6478584187381835e-06,1.6518885862937444e-08,7.49037743085403e-06,6.811615270968359e-10,0.5567238949436248,0.00699969357596659,2.818968178077191e-09,4.167506240356174e-06,1.2921162095480034e-08,1.4798106626378572e-06
0.00825,-0.523219771670714,346.82055746374414,1621.6757010897609,0.18888267406046125,0.027858283348783822,1.6319828641576228e-05,1.4072050654317122e-07,0.0062180955287903725,2.9167201077750493e-06,0.14489921257460475,5.999117915388276e-07,2.9111392635127748e-08,1.2979930587823934e-12,1.334569263910464e-10,4.256276353183178e-07,1.2720272760059295e-08,0.001124121559036032,0.13248500928467083,0.042618417084805196,0.049302012778596575,1.2820376579697838e-07,0.00013519379664857776,2.875995662389377e-08,2.417035842615231e-08,1.78021971447074e-05,1.0542731457467411e-08,0.0056073024501786025,1.7475336213780483e-06,0.0039904605744547315,6.125328325696645e-06,0.0015395404782117387,9.947833800278393e-07,0.00017161284365724104,5.797729919072983e-06,3.5922887148560575e-11,2.3184472361957985e-09,2.1560387629845084e-08,4.8579878234764225e-06,1.6615833851146744e-11,3.935041535632657e-05,3.3096566854231294e-08,5.034564256628078e-08,3.090017846086371e-09,1.202295561767545e-10,3.5381698287546606e-05,3.212174833922027e-11,5.502653897557463e-13,2.7391560166206364e-06,1.7762594047454516e-08,7.751104704926674e-06,1.3364120902819937e-09,0.5766481226553661,0.007253955488471824,3.812008908122475e-09,3.7287166195680968e-06,1.8141187886917128e-08,1.5947819039618102e-06
0.00828125,-0.5513966160201098,344.78386070292936,1651.3460275961013,0.18658927025262054,0.028160559640759232,2.2585976489163073e-05,2.0583312487547426e-07,0.006337209963356525,4.339880186815254e-06,0.14714163440055267,6.755339297136278e-07,3.189150667188666e-08,4.121663628621581e-12,3.0985436316913997e-10,6.697110958431544e-07,2.1504923878991538e-08,0.0013342090870689352,0.11850372262496323,0.04331454223725464,0.050131712500932166,1.6852623953036497e-07,0.0001403394070961881,4.2012173469848585e-08,3.14065304717839e-08,1.818653215218346e-05,1.6861816380530706e-08,0.005678876201785578,2.2939480814354105e-06,0.004001773919693738,7.774872302314218e-06,0.0014531241155731098,1.4003499439401189e-06,0.00017336385036591332,6.071425482439092e-06,5.486574327688668e-11,2.9206738007845866e-09,2.8967536461322677e-08,4.914277716072153e-06,2.4077557567761425e-11,4.007919265786485e-05,2.821465778455506e-08,5.113971322945528e-08,3.730916651494864e-09,1.868377729655306e-10,3.592448191265112e-05,4.071330711690083e-11,1.099494172396222e-12,2.779133041785143e-06,1.8543574106997053e-08,7.869986714031457e-06,1.8986397850936023e-09,0.5860917448858539,0.007375774609988554,4.580006755985365e-09,3.498034641409103e-06,2.2062349876265892e-08,1.6685024544601007e-06
0.0083125,-0.5795271681619868,342.59566516805296,1680.2840688859242,0.1844079026613266,0.028435024588128296,3.118582833067065e-05,3.0076393880960017e-07,0.006458336663487224,6.427103915336619e-06,0.14930818741859908,7.655245156097997e-07,3.573869726164922e-08,1.2292011047415639e-11,7.085270163944547e-10,1.0395116275949577e-06,3.580668495015574e-08,0.0015688825362433266,0.10512994530740319,0.04397843796397806,0.050925950035460084,2.2247032238815762e-07,0.00014630750430684778,6.178115462977946e-08,4.067231410835003e-08,1.8585131258364094e-05,2.6646642502941514e-08,0.005736120298165998,3.005951207762177e-06,0.00398954925876116,9.775879322300072e-06,0.001353324660004774,1.950788753988424e-06,0.00017483819154292933,6.386793804856806e-06,8.916335279086767e-11,3.772006471302393e-09,3.8885860205908114e-08,4.95999858355024e-06,3.471131175763828e-11,4.080910546413915e-05,2.384934179930463e-08,5.193456099090324e-08,4.57907395592182e-09,2.8735422466059497e-10,3.64275901081423e-05,5.158267441136515e-11,2.175902034596612e-12,2.81400926050712e-06,1.945270260352906e-08,7.979054758804844e-06,2.6850119283679323e-09,0.5951239173043426,0.0074931438937845185,5.602256471227487e-09,3.2636776197387144e-06,2.7047671911727983e-08,1.7555532132319542e-06
0.00834375,-0.6075884790720987,340.26379384812225,1708.4896549932425,0.1823313965153937,0.0286738503927345,4.3087472183630015e-05,4.406559053490857e-07,0.00658374201230922,9.507883095304836e-06,0.1513981434588406,8.744472527305751e-07,4.0924895319220076e-08,3.624420171792197e-11,1.6096791094474458e-09,1.5992061403072291e-06,5.895452659147769e-08,0.0018267195374783492,0.09236788838863537,0.04460807026285733,0.051685523829240305,2.957988622215584e-07,0.00015330318918348396,9.161628865338199e-08,5.250237465688673e-08,1.899823952006253e-05,4.1756664884960945e-08,0.005774811237777744,3.9354103661375016e-06,0.003947601995480691,1.2157981405556728e-05,0.001241819515534373,2.695433736185301e-06,0.00017600292526129643,6.750256673489598e-06,1.551397862637317e-10,5.006656531700192e-09,5.2243058684120935e-08,4.9921428168105355e-06,4.994197249240696e-11,4.1549565179606096e-05,2.0027927973016266e-08,5.274642959734669e-08,5.719172585386515e-09,4.395607924258414e-10,3.688635371923814e-05,6.576656053443404e-11,4.311868973155497e-12,2.8424828739388864e-06,2.0520445839398326e-08,8.076714741028548e-06,3.795653122723132e-09,0.6037563216924867,0.0076061383721648035,6.9773181340593055e-09,3.025136229217155e-06,3.343922673712843e-08,1.8594180307339995e-06
0.008375,-0.6355599576542378,337.79564819843995,1735.9683201074556,0.18035285893614822,0.028866665181661887,5.969060557101585e-05,6.490166884859805e-07,0.006716547886760638,1.408423925219897e-05,0.153409985671292,1.0091580918079709e-06,4.7861165094869315e-08,1.0578923717997303e-10,3.6449770141489387e-09,2.4429398419545777e-06,9.618938560270741e-08,0.002105173112815125,0.08022709188655511,0.04520038865094256,0.05241134271601106,3.972007997174485e-07,0.00016155930143682814,1.369430498211836e-07,6.760598292132804e-08,1.942289725689496e-05,6.499867501662764e-08,0.005789233678583305,5.147099266904355e-06,0.0038686933430530147,1.493103535174822e-05,0.0011207741189253734,3.6966112710276766e-06,0.00017679480745908728,7.16653379941347e-06,2.871935537190742e-10,6.836942912455955e-09,7.029659068445726e-08,5.006588558963889e-06,7.187223012801551e-11,4.231270945267959e-05,1.6757381813733463e-08,5.359635447949764e-08,7.2719261342626756e-09,6.703293402574711e-10,3.7294841142246965e-05,8.533793486134136e-11,8.569368970647785e-12,2.8628071828464743e-06,2.1780329322851723e-08,8.160694171225095e-06,5.37736495418565e-09,0.6120012216451516,0.00771483886960355,8.832082441698609e-09,2.779299351886621e-06,4.16734927256625e-08,1.983957905354385e-06
0.008390625,-0.6494985928717021,336.5123308526161,1749.4366586234412,0.17940032074324838,0.028940867124554497,7.059628073126197e-05,7.932176570811944e-07,0.006787736282096446,1.7227276366585012e-05,0.15438966502895957,1.0908228515486253e-06,5.224239139243473e-08,1.8911042555355623e-10,5.5361318693719675e-09,3.0261742628689e-06,1.2301444184172295e-07,0.002251409368020595,0.07437195534443097,0.04548195291295373,0.0527635124224983,4.6365913222228727e-07,0.00016628814785005374,1.686447616865798e-07,7.677438828678355e-08,1.9637683349573052e-05,8.123012697401722e-08,0.00578429161617986,5.896599560666076e-06,0.0038118362370748466,1.647055724996983e-05,0.0010572251306461557,4.32701348893962e-06,0.00017700754148683245,7.3965997010223355e-06,4.069606053498098e-10,8.111088841628356e-09,8.179156342046664e-08,5.00496010099251e-06,8.656590275811875e-11,4.271064198415589e-05,1.5319409020334324e-08,5.404835557519938e-08,8.274147672875275e-09,8.312113552381244e-10,3.74779977999461e-05,9.884774277154127e-11,1.2252668579402544e-11,2.8690214166509043e-06,2.250086936205641e-08,8.19641871399299e-06,6.43726325280602e-09,0.6159997607184208,0.007767838047357614,1.0003564911711063e-08,2.6508624865631193e-06,4.6771432291176325e-08,2.0559657306081907e-06
0.00840625,-0.6634072555397059,335.19710167439104,1762.723488295586,0.1784699685846476,0.02899783246489073,8.361964451482316e-05,9.720644736239022e-07,0.006862617643093888,2.1105132931094638e-05,0.15534824373236447,1.1835539401962332e-06,5.7328660508533357e-08,3.3436889612874636e-10,8.410860451267705e-09,3.744607127409186e-06,1.571003720879937e-07,0.0024009169635294224,0.06868294104481142,0.04575203783835131,0.05310744664622147,5.433015166587111e-07,0.00017143887130417686,2.0808636922459737e-07,8.717857787998662e-08,1.9851616153822093e-05,1.0141416318092256e-07,0.005770025119098479,6.752106720915946e-06,0.0037424514096795055,1.8093908215254597e-05,0.0009921783683997105,5.0539090513760165e-06,0.00017707523790689455,7.640438288435326e-06,5.819593115053717e-10,9.68491861437777e-09,9.516739088963544e-08,4.9965084284583575e-06,1.0436194342368336e-10,4.312062193653369e-05,1.4015097727005953e-08,5.45211315253428e-08,9.44912164385875e-09,1.0308692934607484e-09,3.7645286815817945e-05,1.1600637787598064e-10,1.7535196151709972e-11,2.8722107843479213e-06,2.328497656625512e-08,8.227272030902782e-06,7.715349271137672e-09,0.6199040485024714,0.007819771583258962,1.135677377524491e-08,2.518187784055837e-06,5.258962613938631e-08,2.1347154136909514e-06
0.008421875,-0.677282470293464,333.85079851575296,1775.827228526061,0.1775614170029809,0.029035034246665897,9.926667246581684e-05,1.195987835584905e-06,0.006942058402833915,2.5927146272737145e-05,0.1562850784238367,1.2896836811596705e-06,6.325077001374839e-08,5.928444008569381e-10,1.281356812785262e-08,4.633188345672777e-06,2.0053934197344725e-07,0.0025525506732644748,0.06316381832531079,0.04600966664555159,0.05344332946067076,6.395978264533481e-07,0.000177048610792228,2.574434359064957e-07,9.901289951363904e-08,2.0062302615413822e-05,1.2660490211463797e-07,0.005745049344665919,7.728684633769833e-06,0.0036594614910085512,1.978514212072788e-05,0.0009259302450691577,5.890194392678709e-06,0.0001769709721646538,7.897623130963355e-06,8.419791344132656e-10,1.163877578576775e-08,1.1072531101521954e-07,4.980176812262373e-06,1.2602987033292246e-10,4.354537587830649e-05,1.2840004085128857e-08,5.5019555672131456e-08,1.0825724618125328e-08,1.2801493160790568e-09,3.779541071348048e-05,1.3859014662474233e-10,2.519987675999731e-11,2.8719678448677107e-06,2.4138479606043373e-08,8.25258714306284e-06,9.264071707841685e-09,0.623715918389749,0.00787065292802044,1.291237804654401e-08,2.380194516784759e-06,5.925003824535244e-08,2.22062011696395e-06
0.0084375,-0.6911199829736114,332.4742340161065,1788.7445086846415,0.17667450075506236,0.02904955549996224,0.00011817297540056839,1.478953895556156e-06,0.0070271026262472116,3.196613973654187e-05,0.15719935294940926,1.412166134698888e-06,7.016722914694777e-08,1.0575413167903677e-09,1.9596968220923543e-08,5.735302921944096e-06,2.560182240720366e-07,0.0027048418371067983,0.0578191809472037,0.04625362950310868,0.053771368983358124,7.570418804986087e-07,0.0001831549347985028,3.194743231951771e-07,1.1250749155638353e-07,2.0266515843986808e-05,1.581271358841205e-07,0.005707781975239237,8.842656993913514e-06,0.0035618231058786596,2.152083577286593e-05,0.0008587677372461967,6.84976802375059e-06,0.00017666186981003012,8.167298894935393e-06,1.2330932826273943e-09,1.4074221250795195e-08,1.287984396009386e-07,4.954746612933308e-06,1.5254517517183524e-10,4.398799501778241e-05,1.1788752326798919e-08,5.554928290908239e-08,1.2436098119303303e-08,1.5929889299297055e-09,3.792687525983684e-05,1.6936267098049763e-10,3.6409436426927616e-11,2.8678374299138554e-06,2.5067702425225565e-08,8.271558257046048e-06,1.1149093909665868e-08,0.6274372724678199,0.007920496506219768,1.4685892564783565e-08,2.2358275786633633e-06,6.689405888649869e-08,2.313984081459454e-06
0.008453125,-0.7049143648791605,331.0681952223026,1801.4693363733409,0.17580935155801639,0.02903801962458949,0.00014114118440141822,1.8401005822066987e-06,0.0071190177004800525,3.958519997396908e-05,0.15809002779770512,1.5546968062357237e-06,7.826772021116693e-08,1.8995650337902266e-09,3.0111166790033914e-08,7.10524356493056e-06,3.270052612594225e-07,0.002855865955491959,0.05265459918960127,0.046482420115243964,0.054091803219254116,9.015360498448931e-07,0.00018979456340860077,3.9771077825950167e-07,1.279334305630551e-07,2.0459951887410533e-05,1.976645899089392e-07,0.005656421859453716,1.0110700351043226e-05,0.003448573057746059,2.3266676261499874e-05,0.0007909723683996084,7.947283430674786e-06,0.00017610848152300535,8.448073704315064e-06,1.827346276560815e-09,1.7119173495772002e-08,1.4974431281929176e-07,4.918823625166858e-06,1.8515014021960172e-10,4.445198971804633e-05,1.085529455995072e-08,5.611693140795263e-08,1.4314656691398477e-08,1.9875620210259228e-09,3.8037928289427865e-05,2.126582230351617e-10,5.2923696008079575e-11,2.8593164337605904e-06,2.6079577950590957e-08,8.28320849666674e-06,1.3452552055029394e-08,0.6310701021462969,0.007969318009267774,1.6682545473685228e-08,2.084156407620115e-06,7.568119725303545e-08,2.4149371601259615e-06
0.00846875,-0.7186584922227303,329.6334428521912,1813.9920270706443,0.17496649515283666,0.028996514430579694,0.00016918335320732664,2.3060432778484494e-06,0.007219353487032933,4.92712826954484e-05,0.15895577701371055,1.7218727431773512e-06,8.777463196388419e-08,3.435002158002249e-09,4.650043793242964e-08,8.810471092389108e-06,4.1795284935383803e-07,0.003003091958727421,0.04767677746807722,0.04669415261324174,0.05440490676939584,1.0808712402498954e-06,0.00019700124247132845,4.966523963292404e-07,1.456039784087303e-07,2.063691378457061e-05,2.4734977295902804e-07,0.005588929691174379,1.154838906999841e-05,0.0033188882831801003,2.4974065025292407e-05,0.0007228292700701259,9.197810904105046e-06,0.00017526432856901662,8.737874271406057e-06,2.7379046749945523e-09,2.0933550198319036e-08,1.739306829305594e-07,4.870829788588984e-06,2.2542486748293056e-10,4.4941353230167123e-05,1.0033154235668115e-08,5.6730323862672285e-08,1.649653914969125e-08,2.487654296832151e-09,3.812646436485368e-05,2.752700966697222e-10,7.741558868319513e-11,2.8458552489791112e-06,2.7181759187567612e-08,8.286350889526726e-06,1.6276861521041484e-08,0.6346165137074085,0.0080171347547817,1.8889504211389774e-08,1.9245051174640256e-06,8.57869374767561e-08,2.5233435768255214e-06
0.008484375,-0.7323428660783504,328.1707100010818,1826.2978264769536,0.17414697423077916,0.028920512357916827,0.0002035672185219946,2.9142950340720048e-06,0.007330019203897966,6.167939631740557e-05,0.15979490742994876,1.919375987677251e-06,9.894085809673677e-08,6.247064539222617e-09,7.216729384550988e-08,1.0933301916834988e-05,5.345015190715496e-07,0.003143215491138098,0.04289370989972705,0.04688645229237001,0.054710998005750945,1.3053406471141273e-06,0.00020480225748321915,6.219505670627689e-07,1.6587014939196571e-07,2.0789901163698436e-05,3.0985275080648893e-07,0.0055030144604433714,1.3167699853067503e-05,0.003172162489018341,2.6576766965773237e-05,0.0006546426590024482,1.0616387270518291e-05,0.00017407572233424292,9.033738362366983e-06,4.142485703594965e-09,2.571491915451943e-08,2.0171160328745232e-07,4.80900460335751e-06,2.7536729176057786e-10,4.5460636265391206e-05,9.315660386918473e-09,5.739880915806379e-08,1.901532114507717e-08,3.1243549139709074e-09,3.8189874494117816e-05,3.67767379859646e-10,1.1393540100257342e-10,2.8268611248707486e-06,2.8382680937834695e-08,8.279541626501622e-06,1.9748910101925286e-08,0.6380787594644237,0.008063966122608303,2.1265164582175348e-08,1.756622901430609e-06,9.739653776094521e-08,2.638677160250681e-06
0.0085,-0.7459547327454173,326.68070014321785,1838.3651471832648,0.1733525030165085,0.028804792883629336,0.00024586291902158346,3.7184484155153194e-06,0.00745338332213087,7.769030625957388e-05,0.16060525583072507,2.154159608932989e-06,1.1204059718380251e-07,1.1404859959579745e-08,1.1247819860862019e-07,1.3571157470609365e-05,6.836380833823597e-07,0.003271990543796523,0.0383148150097182,0.04705631202987222,0.05501044579262882,1.5885046256004073e-06,0.00021321287665853033,7.805324366659854e-07,1.8910570353282214e-07,2.0909094082628463e-05,3.884496585372209e-07,0.00539613182626673,1.4973090343219876e-05,0.0030081012336786255,2.7988329152768383e-05,0.0005867579077230645,1.2217459412410122e-05,0.00017248195869932331,9.331516051792283e-06,6.318772817885744e-09,3.1703162399584366e-08,2.3339059843987297e-07,4.731422005611121e-06,3.374772936596447e-10,4.601503344749808e-05,8.696166808455433e-09,5.813369050646568e-08,2.1899893262089656e-08,3.93808827523933e-09,3.822480891731991e-05,5.06346489422335e-10,1.6856966918154885e-10,2.801703388988871e-06,2.9691500369411587e-08,8.261025380142786e-06,2.4024353027079518e-08,0.6414592741178797,0.008109834064018138,2.3726005158806937e-08,1.5808931886781831e-06,1.106928646536394e-07,2.7598547750220732e-06
0.008515625,-0.7594769629061461,325.1640842287927,1850.1633362968355,0.17258565903321077,0.028643377494994824,0.00029798368663900546,4.7961529389875516e-06,0.007592402918509354,9.848420232629401e-05,0.1613840601949415,2.4346007601146647e-06,1.2734842071960465e-07,2.0843072562499264e-08,1.757890063536834e-07,1.683387934927736e-05,8.737170601717498e-07,0.003384088416643752,0.033951018166528624,0.04719990437811706,0.05530367395170821,1.9480949297536854e-06,0.00022222774746687998,9.805699363371365e-07,2.156741682682578e-07,2.098173973876007e-05,4.870328373991133e-07,0.005265503987846787,1.695586520025497e-05,0.002826835033416472,2.9101593524429347e-05,0.0005195887359454506,1.4014241760823507e-05,0.00017041596301924395,9.625449441899022e-06,9.69602295058481e-09,3.9182411630486633e-08,2.6916789695061567e-07,4.636029927163202e-06,4.148348464902943e-10,4.661048145630131e-05,8.1682447981719e-09,5.8948791366566554e-08,2.517056331044102e-08,4.980927417686015e-09,3.822680559967286e-05,7.152128084451259e-10,2.503211184147652e-10,2.769719939220527e-06,3.111780446536946e-08,8.228673834910213e-06,2.9291485602697277e-08,0.6447607144977552,0.008154763662626506,2.613312126882854e-08,1.3985637679902063e-06,1.2583648507563507e-07,2.8850207198365355e-06
0.00853125,-0.7728866525867941,323.62149663407155,1861.6498977142094,0.17185011620536697,0.028429492767243356,0.000362210045572097,6.261560006142969e-06,0.007750790095596139,0.00012563167135676284,0.1621278023464821,2.7705583225190097e-06,1.4510061730786763e-07,3.799039285188054e-08,2.74829927120106e-07,2.0835885179858736e-05,1.114194595394881e-06,0.0034730306691462915,0.029814736616307295,0.04731233773566254,0.055591160286031185,2.4069836003273086e-06,0.0002318079885223011,1.231139965845821e-06,2.458677676884387e-07,2.0991490615474746e-05,6.099985298358453e-07,0.005108175001655059,1.9086804404183488e-05,0.00262904639971342,2.979216010941534e-05,0.00045364576840977827,1.6017994052296033e-05,0.00016780539573892092,9.907608447396753e-06,1.4926076848221154e-08,4.847751083866823e-08,3.09069734100656e-07,4.520720907895827e-06,5.111550331588872e-10,4.7253766029676e-05,7.725837134139746e-09,5.986119479607215e-08,2.8834674241447733e-08,6.318974865733548e-09,3.818971898014922e-05,1.0291711976213446e-09,3.7216949228387537e-10,2.730223703606315e-06,3.2670921822174456e-08,8.179920958516963e-06,3.5773798260555774e-08,0.6479859989684421,0.00819878370046594,2.828308426854765e-08,1.2119567638664384e-06,1.4293656543241925e-07,3.0112789092743547e-06
