z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00846875,-0.6553133097202406,292.722990331756,1800.547301011171,0.17560898402523964,0.02976786351484177,0.00012123768024712076,1.282388984459179e-06,0.00587355562467108,3.33221699230317e-05,0.15830831266183898,1.1197252619564877e-06,5.684019947212194e-08,1.3401380211475462e-09,2.143738904189115e-08,5.942839281257062e-06,2.6594376911775026e-07,0.0026664999467145246,0.055026651812478934,0.04611941877261972,0.05473983319380587,6.833409269612694e-07,0.00016379537631061797,3.2148588183451485e-07,9.284056971445227e-08,1.873874354963613e-05,1.8140114061365287e-07,0.00616924705867404,8.754671532391292e-06,0.0034297506194754224,1.9981442706445424e-05,0.000744889607920227,6.56522831916267e-06,0.00015803740402791874,9.04949514756809e-06,1.4161460368598254e-09,1.5210327807311787e-08,1.4971663534526682e-07,6.133372181504105e-06,1.5831713182835387e-10,5.027398918389462e-05,1.0288228453930898e-08,5.606040185281175e-08,1.3199541408211748e-08,1.965752080339677e-09,4.4571659167131784e-05,1.906703658423287e-10,3.7892803102548075e-11,3.223939008538365e-06,2.991090635245906e-08,9.520550769626033e-06,1.2366854184933693e-08,0.62855193882549,0.007934937794456478,1.2890539971668917e-08,1.786351910405511e-06,5.3905851628967526e-08,1.7815914201984177e-06
0.008484375,-0.6675239327584747,291.5553892461483,1812.6234729805722,0.17479280741592496,0.029745756637323362,0.00014327491421766366,1.5785795238962633e-06,0.005950775339945159,4.075623050764096e-05,0.15914439848491188,1.2277089143857602e-06,6.318992080552528e-08,2.325133656257304e-09,3.2109194359562266e-08,7.2666849343984155e-06,3.344746339831969e-07,0.0028025995104114547,0.05025358819293385,0.04632927190278152,0.0550437771219126,8.086437108550359e-07,0.0001700325086507389,3.952647031177341e-07,1.0491161434927786e-07,1.8925944696673186e-05,2.235198402407237e-07,0.006109192232458554,9.909461772171346e-06,0.003318118692468581,2.145806687144522e-05,0.0006868969502656925,7.557032065418014e-06,0.00015776438445209325,9.348499981017692e-06,2.061646966975406e-09,1.8438215188743463e-08,1.7307031313826304e-07,6.088798463235974e-06,1.899239619877848e-10,5.0795788335586207e-05,9.541043393127166e-09,5.662395354526028e-08,1.518226945621193e-08,2.4195742574257127e-09,4.467506912977754e-05,2.357088005622122e-10,5.387034257037585e-11,3.2152679139244584e-06,3.1095032209922305e-08,9.530523047178982e-06,1.4776719681712233e-08,0.6319259709617081,0.007980356296113865,1.449838164572528e-08,1.668432090308425e-06,6.050906304274955e-08,1.8606467305827181e-06
0.0085,-0.6796989533166375,290.3657387857615,1824.5386236067268,0.1739947776818965,0.02969540304964179,0.0001699058433396871,1.9568855275552292e-06,0.006035167230572949,5.0088263684761274e-05,0.1599588840135766,1.3536536050358564e-06,7.060172547086444e-08,4.059615042065853e-09,4.8332937030868676e-08,8.894711305354828e-06,4.2102630768273397e-07,0.0029350903723022676,0.045647412537205174,0.04652381737182879,0.05534160223462511,9.630008649747031e-07,0.00017678027568208122,4.873781086443001e-07,1.1868438483378766e-07,1.9098354578292508e-05,2.757210898800077e-07,0.006032850562871197,1.1205673897760598e-05,0.0031920348588372056,2.289707198991026e-05,0.000628969263477595,8.682185235000225e-06,0.00015727243090836142,9.65447291852346e-06,3.031421269250168e-09,2.246106164072752e-08,1.9994751404773724e-07,6.030522984120166e-06,2.2853585632873254e-10,5.13471075790187e-05,8.883035860004314e-09,5.723281156195253e-08,1.7487099371459928e-08,2.987438378657437e-09,4.4753175203815076e-05,2.995471550549944e-10,7.704629610972939e-11,3.201695187229848e-06,3.237534842298455e-08,9.531523656974432e-06,1.770605834074607e-08,0.6352248896482791,0.008024899011634251,1.6261324134522487e-08,1.5447644287129298e-06,6.804387797547176e-08,1.9454062816831226e-06
0.008515625,-0.6918312613519925,289.1545704778204,1836.2810414135872,0.17321575195608865,0.029612812453263165,0.00020224124719058414,2.445816046405719e-06,0.0061282433614745875,6.189153845241607e-05,0.1607504171861171,1.50161390852425e-06,7.926784145799263e-08,7.131388241543635e-09,7.312655609471609e-08,1.0898527504063315e-05,5.304386226173732e-07,0.003061223559335062,0.04121510482988121,0.046700986422548156,0.055633661339408974,1.154720010660675e-06,0.00018406245600935327,6.026006728967672e-07,1.344290459041149e-07,1.9249456534946818e-05,3.405203148516117e-07,0.005938102622433828,1.2652792820388225e-05,0.003051086068098132,2.4246920937116908e-05,0.0005712976377375594,9.954566503267092e-06,0.00015651812703287575,9.964223393449835e-06,4.499657485543631e-09,2.748026239935483e-08,2.3074809388720374e-07,5.956610169288991e-06,2.7591249125656165e-10,5.193277421778014e-05,8.308421465760564e-09,5.789475112783011e-08,2.0152515778727287e-08,3.701585102848104e-09,4.480319977889862e-05,3.919796570446525e-10,1.1086349018016498e-10,3.182644649065124e-06,3.376000861708034e-08,9.522093505607255e-06,2.1279015220127534e-08,0.6384505812272742,0.008068582361550797,1.814833683717635e-08,1.4151412042328578e-06,7.664231603648028e-08,2.035552846878947e-06
0.00853125,-0.7039112473990983,287.9223957200377,1847.8333997717355,0.17245713334958,0.029493410824071767,0.0002416494311390302,3.0857158582028395e-06,0.006231863997505206,7.6927717218037e-05,0.16151728395680345,1.6765309401108787e-06,8.940035790251066e-08,1.2586916492160798e-08,1.1115595081386059e-07,1.3362499736574345e-05,6.686616197240373e-07,0.0031774832941105706,0.03696481610922889,0.04685818364052759,0.055920367679507366,1.3946556473901304e-06,0.00019189338347407048,7.4674254041509e-07,1.5243912362804635e-07,1.9370840019573475e-05,4.2097856306817263e-07,0.00582261710528045,1.4254415804949738e-05,0.002895115610482642,2.54406883786433e-05,0.0005140973593086685,1.1388114595922563e-05,0.00015545216298152293,1.0273479214944763e-05,6.734469361403774e-09,3.3740390824934667e-08,2.6583125910537053e-07,5.864939685849013e-06,3.342430570834403e-10,5.2558275770754025e-05,7.81166576069215e-09,5.861895219988493e-08,2.321369275389133e-08,4.603606421846176e-09,4.482163980932967e-05,5.278008133109161e-10,1.6040803807432808e-10,3.1575005406588325e-06,3.525787562872359e-08,9.50047019542776e-06,2.5647561632923716e-08,0.6416050819204792,0.00811142487365348,2.0098831069368947e-08,1.2797740079879666e-06,8.64371134454769e-08,2.1304110799380996e-06
0.008546875,-0.715925973311944,286.66970381417093,1859.170994616306,0.1717210209522792,0.029331980771146057,0.0002897932997191367,3.934491089895904e-06,0.006348333235324854,9.620667041888295e-05,0.1622573116159798,1.8843463424634245e-06,1.0121924406253521e-07,2.2270717569356953e-08,1.6956161627328182e-07,1.6381948804832466e-05,8.427880199978019e-07,0.003279461167015957,0.0329059495662356,0.04699213573913239,0.056202203512685324,1.6969064207773797e-06,0.00020027128376511977,9.26642449683374e-07,1.7301201157044993e-07,1.945172744929836e-05,5.207178307243972e-07,0.0056838677491033935,1.600403040290876e-05,0.002724308562473737,2.6395332501748178e-05,0.00045763039741065055,1.2996435174605765e-05,0.00015401960498271055,1.0576538929091238e-05,1.0145324695797575e-08,4.1532190714694265e-08,3.0546501168317024e-07,5.753242628731399e-06,4.062163647221788e-10,5.322986352845905e-05,7.387637088013772e-09,5.941639324750644e-08,2.6698583222352143e-08,5.746794253887783e-09,4.48039251093176e-05,7.289015767775088e-10,2.3309738969739806e-10,3.125612041212985e-06,3.6878281701260464e-08,9.464528534705288e-06,3.099556198646878e-08,0.64469061058816,0.008153447641094005,2.2013246479304372e-08,1.1394489656168199e-06,9.755020503093049e-08,2.2288080934187953e-06
0.0085625,-0.7278581402533125,285.3969592084019,1870.259557700607,0.17101039163946222,0.029122622127614017,0.00034865582392613865,5.076434258530333e-06,0.006480521677378719,0.00012105985637891165,0.162967751567642,2.1320663177481855e-06,1.1492945085850364e-07,3.937847416647867e-08,2.590731355002798e-07,2.0057456955101536e-05,1.06087482723215e-06,0.0033617850783523085,0.029049168000006596,0.04709869646275521,0.05647972570866428,2.079570091854135e-06,0.00020916835426709228,1.1499364844838042e-06,1.9641183182022514e-07,1.9478465148118433e-05,6.438390817112095e-07,0.005519178043823096,1.78794812147917e-05,0.002539287892134357,2.701368384953592e-05,0.00040222948262439584,1.4792359644266211e-05,0.00015216043859219217,1.0865804926657576e-05,1.5348630750595604e-08,5.1190973982961347e-08,3.4975765733994905e-07,5.619167924246203e-06,4.950751663773856e-10,5.3954668461492565e-05,7.0317232566637984e-09,6.03003719217646e-08,3.062333189051658e-08,7.1986349422712395e-09,4.474390084207811e-05,1.0266356542800194e-09,3.395160420824481e-10,3.0862974757745954e-06,3.863043608776764e-08,9.41171700044124e-06,3.754185888336255e-08,0.6477096013024369,0.008194674785502109,2.3746118546992815e-08,9.956767101583524e-07,1.1007557340749413e-07,2.328897256791697e-06
0.008578125,-0.7396848395821105,284.10459785402475,1881.0526085456268,0.17032931449455613,0.0288587481070582,0.00042054300490489566,6.636003049258848e-06,0.006632022645750981,0.00015322732496477338,0.16364514087534124,2.4277157070900904e-06,1.3068271770305493e-07,6.930549335179205e-08,3.953645990967826e-07,2.4483155768652984e-05,1.3313978349187068e-06,0.0034181494615457718,0.025406284703916822,0.047172597901272574,0.056753564630009926,2.5654337772553174e-06,0.00021851649180256762,1.4244487861778774e-06,2.228065285371735e-07,1.943405981327035e-05,7.946677026674976e-07,0.005325808126512794,1.9836395591893242e-05,0.002341215064306182,2.7190603268978004e-05,0.0003483195719959975,1.6787395348665796e-05,0.00014981030723050165,1.1131195424541872e-05,2.3251830278981694e-08,6.30869708934445e-08,3.9857084737227056e-07,5.460387786511455e-06,6.046362638486412e-10,5.474082437946465e-05,6.739909113817643e-09,6.128718441633969e-08,3.498743158687007e-08,9.043069927741209e-09,4.463306375389623e-05,1.463759733986799e-09,4.94279969503145e-10,3.03884645021128e-06,4.052228513522978e-08,9.338996016336576e-06,4.5541199451615135e-08,0.6506647316635625,0.008235133872772298,2.5106356853528844e-08,8.507963739860165e-07,1.2405573339215886e-07,2.4279453850772543e-06
0.00859375,-0.7513760860726214,282.79302243007106,1891.488340593267,0.16968319574790452,0.028533136374389863,0.0005080498978603832,8.799437679529794e-06,0.006807349023639594,0.0001949554244006583,0.16428514449337336,2.780092766352419e-06,1.4852077249158714e-07,1.2083114741834942e-07,6.003964737353235e-07,2.9726695665850202e-05,1.6621390078538497e-06,0.0034415055387600675,0.021989987501073022,0.047207139365445516,0.05702441036692701,3.182331010304097e-06,0.00022818763791223915,1.7570157859558367e-06,2.521710680112647e-07,1.9297910996288563e-05,9.772273631061358e-07,0.00510110193311131,2.1801469184153162e-05,0.0021318845894899687,2.682457823216037e-05,0.00029643043862374034,1.8990885482137473e-05,0.00014690126970422638,1.135947725076139e-05,3.5147862986826306e-08,7.76030995224653e-08,4.5141720376617864e-07,5.274750044320368e-06,7.392503120153831e-10,5.5597584970330574e-05,6.508816546363651e-09,6.239699617060752e-08,3.976934696446215e-08,1.1381703959266479e-08,4.44594800100258e-05,2.094382785874544e-09,7.166255795531206e-10,2.982517605268882e-06,4.255859155002068e-08,9.242788569451703e-06,5.528126395849522e-08,0.6535589406367665,0.008274856199843873,2.5870935439269466e-08,7.079774425824815e-07,1.3945182154240335e-07,2.5220922497109356e-06
0.008609375,-0.7628931672656892,281.46259626331545,1901.4861082409975,0.1690790466423191,0.028138056509902705,0.0006139728771943729,1.1848546395303779e-05,0.00701217771770597,0.00024909791156809503,0.16488238331839086,3.1982049945505107e-06,1.6830048703453487e-07,2.075244668764261e-07,9.031240593819401e-07,3.579940484036954e-05,2.0583116992995003e-06,0.003424472726528617,0.018813346970311378,0.04719380897310885,0.05729297749722317,3.962682267711997e-06,0.00023796828130225275,2.1515751879124618e-06,2.841526105974978e-07,1.9045973992212805e-05,1.1943278927528784e-06,0.004842714946288503,2.3667348651293094e-05,0.0019137976011407898,2.58349929219354e-05,0.0002471927442303816,2.1408479603223427e-05,0.00014336232105106484,1.153363655696741e-05,5.2794313975149897e-08,9.509499186475004e-08,5.073509932859469e-07,5.060481765719222e-06,9.036694748826232e-10,5.653540558581319e-05,6.3357187422324954e-09,6.365493173925645e-08,4.492353412465476e-08,1.4332399576977188e-08,4.4206344198346227e-05,2.9791539333638854e-09,1.030150641904138e-09,2.9165296618708285e-06,4.473799119964113e-08,9.118959838591932e-06,6.707344253869964e-08,0.6563954281430557,0.008313876848601416,2.5817345415710985e-08,5.710603830947867e-07,1.561075960963426e-07,2.606108102456885e-06
0.008625,-0.7741868868177478,280.113635784688,1910.9426796468022,0.16852576019433135,0.027665494850863323,0.0007411515127427132,1.6212432536664444e-05,0.0072536472954030035,0.00031920594862165744,0.16543025751370144,3.6902507011790804e-06,1.8960991734896689e-07,3.4888829753809e-07,1.3384296106233186e-06,4.2618035904815136e-05,2.519842364163321e-06,0.0033600180585956485,0.01588907365998866,0.04712184285434632,0.057559936011018255,4.9414446724562315e-06,0.000247529240310636,2.606512546385551e-06,3.179059561593473e-07,1.86516678009661e-05,1.4461798268629914e-06,0.00454894154595074,2.5292083635580162e-05,0.0016901961065445938,2.4183280372760638e-05,0.00020131013587736782,2.4039307134506807e-05,0.00013911944727149642,1.1632527521989485e-05,7.842175667464123e-08,1.1582865538640001e-07,5.64867549081801e-07,4.816441951450035e-06,1.102788808314204e-09,5.756593234798467e-05,6.218557596211619e-09,6.509239716569629e-08,5.0379783034201614e-08,1.802259518606922e-08,4.385023767296163e-05,4.1719056651324105e-09,1.4608306017838003e-09,2.8400442768822784e-06,4.70488736742891e-08,8.962849377453323e-06,8.123465849770337e-08,0.6591776277861312,0.00835223438914832,2.4775237688719255e-08,4.441976162318877e-07,1.7370920962934257e-07,2.673206642710979e-06
0.008640625,-0.7851958392903166,278.74640144571197,1919.7285573717018,0.1680343749517583,0.027107493287278104,0.0008922282271962992,2.2542607093125315e-05,0.007540710639922905,0.00040958097122758164,0.1659207807858589,4.262028607110343e-06,2.116975125322218e-07,5.700920246497341e-07,1.9424941547174295e-06,4.996670170427289e-05,3.0381216786718443e-06,0.003242410516067516,0.013228519526357964,0.04697774632077987,0.0578257923953461,6.1513650403491626e-06,0.00025639508318420884,3.1118526131647057e-06,3.5194878617980033e-07,1.808787606505921e-05,1.728721129914586e-06,0.004219151610596089,2.6508465832688542e-05,0.0014650374568319876,2.1893216998376704e-05,0.00015950265079079875,2.6871485021170532e-05,0.00013409521221504492,1.1631231341182689e-05,1.1457528745079844e-07,1.3989385714341073e-07,6.218353730665337e-07,4.542410545427957e-06,1.3412311847276429e-09,5.8701796023990673e-05,6.156019562730926e-09,6.674861904339296e-08,5.6045556260986106e-08,2.2573558346356357e-08,4.335934755472598e-05,5.695471975380736e-09,2.032203050534798e-09,2.7521408275634496e-06,4.9464251251704035e-08,8.769384228224516e-06,9.80583701173256e-08,0.6619091449953949,0.00838997012341219,2.268834987817567e-08,3.313076139693836e-07,1.917649146199131e-07,2.715032079522694e-06
0.008648437500000002,-0.7905643645987294,278.0559849401294,1923.8091337601218,0.16781729497625564,0.02679324145502359,0.0009776318034742438,2.681873976515821e-05,0.007705880215072553,0.0004643601058069699,0.1661411220098363,4.5788428662409965e-06,2.2263138489215764e-07,7.211663405802679e-07,2.3179410345916896e-06,5.3709326031090875e-05,3.3129858909042925e-06,0.003162224378223377,0.011999347304896211,0.046872040618457615,0.05795854961158068,6.8527216567224186e-06,0.00026032808449332617,3.377024872012952e-06,3.683930985417561e-07,1.7732272863096923e-05,1.8792786005174044e-06,0.00404076902717516,2.690241969946389e-05,0.0013534367070383551,2.0541702059767796e-05,0.00014035781525352303,2.8355070055987787e-05,0.00013125266542586713,1.1582475518290644e-05,1.3755262625982255e-07,1.5312409513075435e-07,6.491057913179724e-07,4.394276165683101e-06,1.4767396440716618e-09,5.9315226770180024e-05,6.1452377641033685e-09,6.76791245314952e-08,5.892026020135964e-08,2.521032084073645e-08,4.30469103808528e-05,6.574518086643698e-09,2.3761906679207977e-09,2.7034139313756198e-06,5.069523200024571e-08,8.656386107769913e-06,1.0757790284385259e-07,0.6632589320272042,0.008408644346396339,2.129019272699442e-08,2.812263972835766e-07,2.0086514199700828e-07,2.7227997764825602e-06
0.00865625,-0.7958318091750672,277.36103048074114,1927.658372231362,0.16762102035430862,0.026454896753691177,0.001069723215875506,3.202169705211422e-05,0.007886983123206152,0.0005262415790343303,0.16634321046322392,4.91528350825521e-06,2.3328894797336255e-07,9.025083241375462e-07,2.744189358376502e-06,5.741640712049046e-05,3.5929053801342987e-06,0.0030677441705978825,0.010839662577870479,0.046741534946641794,0.05809101100229618,7.618484638353655e-06,0.0002638163958437023,3.645240314391324e-06,3.839837620036266e-07,1.732503063608217e-05,2.0329512479431497e-06,0.003853907420482451,2.712580612009108e-05,0.0012432328042099293,1.907515757888095e-05,0.00012248007143313418,2.9871651938369326e-05,0.0001281814695933659,1.1497532181051125e-05,1.6402186987656754e-07,1.6707902451033882e-07,6.751279670585227e-07,4.239141562428656e-06,1.6233560120809561e-09,5.996000554591044e-05,6.148168957342183e-09,6.868417810296115e-08,6.180474126447404e-08,2.8088847826973068e-08,4.2683931415501365e-05,7.510457881705793e-09,2.758421296794123e-09,2.6514097285432885e-06,5.193036623504962e-08,8.532000869420681e-06,1.1783904945241727e-07,0.6645971911170999,0.008427176112597978,1.9687480059666847e-08,2.357189614778271e-07,2.0979749242922568e-07,2.7203486894306844e-06
0.0086640625,-0.8009863201347166,276.66155029173285,1931.2510567993104,0.1674476530783873,0.026091728116571854,0.0011686020994483414,3.837971978414116e-05,0.008085850140043854,0.0005960109058373555,0.1665255110542511,5.270036935158609e-06,2.434632529755493e-07,1.1166694443478194e-06,3.2206054778617772e-06,6.1001448950398885e-05,3.872635008474317e-06,0.0029591425582843446,0.009749977264445542,0.04658356523544223,0.058223081647066244,8.447376977875933e-06,0.0002667411646083778,3.911016484352215e-06,3.9828803544106866e-07,1.6863943748049274e-05,2.1869304928702406e-06,0.0036590700505857586,2.715591379557509e-05,0.001135072319921945,1.751905163880544e-05,0.00010592848119089085,3.1407898537597645e-05,0.00012487041856195982,1.1372421106522798e-05,1.9412645033013696e-07,1.8166700235792742e-07,6.99458623991821e-07,4.0773912042881614e-06,1.7812676514318338e-09,6.06376033721819e-05,6.164937350573458e-09,6.977167423725518e-08,6.468329571112917e-08,3.1205528636183157e-08,4.2263753667819375e-05,8.478740125468988e-09,3.176736598288058e-09,2.595979769782423e-06,5.3157521999595024e-08,8.395610086707572e-06,1.2884390203139522e-07,0.6659243601928211,0.008445570546829914,1.792224641041643e-08,1.9494693206984358e-07,2.184135581779468e-07,2.706247900474918e-06
0.008671875,-0.8060150936237008,275.9575507614623,1934.5599316730002,0.16729945743574037,0.02570312485481291,0.0012742778137765111,4.617145201728753e-05,0.008304503146970631,0.0006744829098097819,0.16668636640964427,5.641090270881849e-06,2.5293858866046526e-07,1.3648468538484594e-06,3.743553593725833e-06,6.436854255031357e-05,4.146003900820497e-06,0.002836894603355744,0.008730482615260533,0.04639524332474203,0.058354600174778476,9.33539412369927e-06,0.0002689719618495559,4.168117095271404e-06,4.108503242587995e-07,1.6347567611830027e-05,2.3379051853800596e-06,0.0034569437928644786,2.697434279341117e-05,0.0010296101432970947,1.5902298773526496e-05,9.074612175615307e-05,3.294638551737976e-05,0.00012130854240778013,1.1203390685341069e-05,2.278677707185095e-07,1.9676451333468478e-07,7.216330197760034e-07,3.909518197777596e-06,1.9505000559165965e-09,6.134930049582714e-05,6.195786481173905e-09,7.095026756419046e-08,6.753987750099622e-08,3.45473612618856e-08,4.1779336585200915e-05,9.447119814786486e-09,3.6266551674333716e-09,2.536969700117852e-06,5.4362201593604794e-08,8.246643484429795e-06,1.4058050342042396e-07,0.6672408584493273,0.008463832560415871,1.6045237897767304e-08,1.5896003949805106e-07,2.2655417544570988e-07,2.679101552576264e-06
0.008679687500000002,-0.8109043970956054,275.24903203420376,1937.555751336247,0.1671788571838498,0.025288624085545715,0.001386653687816193,5.573717810959665e-05,0.008545165077628343,0.0007624906481771119,0.1668239894988096,6.0256397347079255e-06,2.61499235168208e-07,1.6462987916216315e-06,4.305862555181993e-06,6.74136355273198e-05,4.405921760463702e-06,0.002701800504973443,0.007781018644128715,0.04617346892970088,0.05848532283270081,1.0275147386192534e-05,0.00027036808451644527,4.409525910627857e-06,4.211961672752733e-07,1.5775384731659746e-05,2.4819713546396164e-06,0.003248417963836107,2.6567733596158502e-05,0.0009274978496324978,1.4256240882515427e-05,7.695785180768888e-05,3.4464340829605086e-05,0.0001174855927866354,1.0987058225557475e-05,2.6506016716748937e-07,2.1221401277291676e-07,7.411747990808753e-07,3.7361280969417613e-06,2.1308870938762034e-09,6.2096085046025e-05,6.241105387095317e-09,7.222937867105379e-08,7.035806883025697e-08,3.808950124960961e-08,4.12234553473871e-05,1.037555691494945e-08,4.101059536366592e-09,2.4742227221706894e-06,5.5527287960133565e-08,8.084602001477301e-06,1.5301883954897786e-07,0.6685470788986064,0.0084819667518515,1.4112782572223633e-08,1.276948641289942e-07,2.3403732393410478e-07,2.6376038347572272e-06
0.0086875,-0.8156396220541463,274.53598761544606,1940.2074018843382,0.16708842803751936,0.024847939852149416,0.0015055120192448898,6.74899019659321e-05,0.008810267063963095,0.0008608683775559634,0.1669364588777679,6.420020424049448e-06,2.6894056189482244e-07,1.957742190496034e-06,4.896338333071003e-06,7.002748556449317e-05,4.6445246173221715e-06,0.002554998152821987,0.006901049283954196,0.04591495393467034,0.05861490591425567,1.1255213557642334e-05,0.00027078100220197064,4.62758310276542e-06,4.2884973855227314e-07,1.5147967161702956e-05,2.6146775182220274e-06,0.0030345984648899567,2.592882548866248e-05,0.0008293701975408848,1.261332882566252e-05,6.456866493570068e-05,3.593254792765159e-05,0.00011339273682523943,1.0720593627924299e-05,3.052879486353963e-07,2.2782297396157168e-07,7.57608261720845e-07,3.55793985587299e-06,2.322041440157698e-09,6.28785299015054e-05,6.301457856353979e-09,7.361917490968172e-08,7.312091867291587e-08,4.1793031653739356e-08,4.058897073698309e-05,1.1217766185315547e-08,4.589997929573651e-09,2.4075846846007733e-06,5.6632904222551505e-08,7.90908301545536e-06,1.6610670934251638e-07,0.6698433806488374,0.008499977303173796,1.2183079867687726e-08,1.0098033702431086e-07,2.4065571337089116e-07,2.5806140946588692e-06
0.0086953125,-0.8202053760231937,273.81840400825513,1942.4821124894452,0.16703088413411687,0.024380993751642,0.0016305005196622564,8.192562843708063e-05,0.009102451523346716,0.0009704278939925348,0.1670217170774718,6.819672650197603e-06,2.7508186429948436e-07,2.292824116876955e-06,5.49949796793775e-06,7.210005404731955e-05,4.853420698176353e-06,0.0023979629951456556,0.006089644985374433,0.045616262100947505,0.058742886878547534,1.2259552430998496e-05,0.0002700581302873622,4.814240708666859e-06,4.3335776835671227e-07,1.4467125858335163e-05,2.731143422658796e-06,0.0028168154101852576,2.5057536322500965e-05,0.0007358299989091608,1.1005618853446992e-05,5.356280812064711e-05,3.731450226029665e-05,0.00010902350282795598,1.0401938238898436e-05,3.478708508856279e-07,2.433644857198783e-07,7.704729056571026e-07,3.3757834859774316e-06,2.523327401740374e-09,6.369664791283763e-05,6.37761243106225e-09,7.513051771040565e-08,7.58106042346605e-08,4.560320398300731e-08,3.986916831247454e-05,1.1924132695922515e-08,5.080660624533983e-09,2.3369113693947797e-06,5.765641549473809e-08,7.719807494758405e-06,1.7976544498167383e-07,0.6711300811651838,0.008517867875366868,1.0312198824895642e-08,7.854959610648198e-08,2.461770734570848e-07,2.507249736777325e-06
0.008703125,-0.8245856232297586,273.09626040385376,1944.3457793083624,0.1670090568523689,0.02388794668055555,0.0017611210794630627,9.963157362080116e-05,0.00942456974019444,0.001091927567653405,0.1670775731894021,7.219158756083277e-06,2.7978004900303026e-07,2.641784336126739e-06,6.095656895300879e-06,7.352612121923962e-05,5.024035384392001e-06,0.002232493005314232,0.005345474080052727,0.04527386743398338,0.05886866475182473,1.3267084404088284e-05,0.000268048125983322,4.961420173448201e-06,4.3431752504001427e-07,1.3736035334348161e-05,2.826249440397191e-06,0.002596621858292102,2.3961845932078014e-05,0.0006474317373954787,9.463211570418915e-06,4.3903786672155534e-05,3.856601013073316e-05,0.0001043749924274178,1.0030048295090428e-05,3.9184559070768035e-07,2.585797290333463e-07,7.793399526822321e-07,3.1905940186264585e-06,2.7338379909952915e-09,6.454972816329982e-05,6.4705704047428245e-09,7.677486756065965e-08,7.840789035250853e-08,4.944850148649186e-08,3.905815721505985e-05,1.2445855317773538e-08,5.557598581747604e-09,2.2620784569874355e-06,5.857260960024992e-08,7.516648483455626e-06,1.938856175261632e-07,0.6724074489131495,0.00853564150810745,8.550212268098648e-09,6.005718966991344e-08,2.5034705239576917e-07,2.416993049225687e-06
0.008710937500000002,-0.828763884824669,272.36952845591657,1945.763427121877,0.1670258640636621,0.023369231028127078,0.0018967218948406908,0.00012129043044982207,0.009779672345373941,0.0012260336623799016,0.1671017110999592,7.6122438439967524e-06,2.8294300454890065e-07,2.991437948687301e-06,6.66147823417759e-06,7.421184002436268e-05,5.148050153287024e-06,0.0020606770268410683,0.004666803811968348,0.04488423427485721,0.058991480697325925,1.4251542919628935e-05,0.0002646078729297095,5.061458194827288e-06,4.314068869340602e-07,1.2959320868505049e-05,2.8948995077355795e-06,0.0023757810087759058,2.2658306072696744e-05,0.00056466450612102,8.012769152953336e-06,3.553531146585041e-05,3.9635489089496024e-05,9.944933737037535e-05,9.605147977778038e-06,4.3597154188782847e-07,2.731826086931845e-07,7.838303729076244e-07,3.003401456076087e-06,2.9523784679731226e-09,6.543615926869421e-05,6.581588328529055e-09,7.856413814056598e-08,8.089139190671586e-08,5.324092279211636e-08,3.8151309392117335e-05,1.2739986777923831e-08,6.003234996304332e-09,2.182994502368797e-06,5.935409530707342e-08,7.29965998534846e-06,2.0832302838256383e-07,0.6736756969274384,0.008553300531053984,6.9379202834371244e-09,4.5100096437047895e-08,2.5289588938438716e-07,2.309805042530169e-06
0.00871875,-0.8327235095214784,271.63817217512513,1946.6998339669678,0.1670842677927366,0.022825582263413902,0.0020364941326897023,0.0001476783099244804,0.010170991028474758,0.0013732741060515667,0.16709170508159735,7.992052373788087e-06,2.8454131852540723e-07,3.3255954033664852e-06,7.171055723419971e-06,7.408182608544974e-05,5.2179209019727555e-06,0.0018848455095950355,0.004051511476898429,0.04444392149785768,0.05911039995975979,1.518173306403964e-05,0.00025961122393009195,5.10762001495513e-06,4.244140926388653e-07,1.2143094838855377e-05,2.932353994087462e-06,0.002156239300842584,2.117203059859837e-05,0.0004879350725264634,6.676243344369198e-06,2.838317219248278e-05,4.0465262158514054e-05,9.42553297636269e-05,9.128971357240129e-06,4.78767420613099e-07,2.8686672304930303e-07,7.836337000283911e-07,2.8153165203451936e-06,3.1774588758014213e-09,6.63532496397856e-05,6.712190914239434e-09,8.051049254487488e-08,8.323668754609831e-08,5.6877861856833926e-08,3.714571034968757e-05,1.2774771973163684e-08,6.398693180902747e-09,2.0996170081463678e-06,5.997195195180474e-08,7.069104968517028e-06,2.2289547671534356e-07,0.6749349779710271,0.008570846495538638,5.504551842574148e-09,3.324068352224314e-08,2.535502014472676e-07,2.186235294193947e-06
