z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0091640625,-0.7522145994461218,235.09428488454228,1310.5269551708536,0.260011557947838,0.0018472950495194787,0.0010121712034629484,0.001819485575347478,0.12045443170093444,0.0017834862044771372,0.09582844586275034,5.105083171444395e-05,4.148591137192025e-06,1.0777199852863616e-14,3.609540970735594e-13,1.6429563366676934e-11,1.8390497546962527e-12,7.922889085776086e-10,1.610333626647127e-08,0.0045390785805319404,0.026864784962196308,3.189962749138708e-09,1.430817065168625e-09,2.621733295580271e-12,3.7466827464804744e-12,1.1153191703468887e-10,2.9117515321675103e-15,1.3678778529976146e-11,7.859263961290323e-14,7.946756874741076e-12,5.524091486923097e-15,1.979363084573397e-15,3.2992655198833877e-12,1.5173821978255145e-10,2.2748491193708977e-13,6.267480467429308e-10,2.011927904101043e-09,5.665963578507055e-10,9.600772993533522e-10,8.638124701311243e-10,3.389068648539416e-05,6.529359535392159e-08,2.0787216279228283e-07,6.786688252017163e-09,2.6785938671607924e-11,2.5001056241268734e-07,1.3153736399718532e-11,2.264141523047444e-15,4.3588623054972034e-10,2.8057039003653173e-10,3.800698307131773e-08,2.7742391838126245e-09,0.7363281906901177,0.009432941701146547,5.302845152757796e-23,7.3332659551741945e-22,3.759045841306018e-13,8.59982444492356e-14
0.009171875000000001,-0.7462218586027504,233.9689023694028,1294.5849467138064,0.263384783541799,0.0017993935713504414,0.0009489553485759253,0.0017199608511955268,0.12258726443069548,0.0016802168609773927,0.09416871675875824,5.281443032094523e-05,4.547655921026818e-06,7.392423835571563e-15,2.679622655841346e-13,1.3174352768676672e-11,1.4678401186876014e-12,6.673181916403317e-10,1.437276847716849e-08,0.004371283459617885,0.02609496912331481,2.9257323405963357e-09,1.2354468061917258e-09,2.1247016013565404e-12,3.41896686922349e-12,1.0241860181683097e-10,1.9122289526007704e-15,1.0442255445046013e-11,5.607772129571288e-14,6.318822116473391e-12,4.583946571756076e-15,1.7716391374898494e-15,2.4962406805163838e-12,1.233493697409484e-10,1.7462055672659425e-13,5.486155829629001e-10,1.8241951653774392e-09,5.101445203841036e-10,8.781284019229725e-10,7.892990890296108e-10,3.3017067593055894e-05,6.843195373040985e-08,2.030927588144423e-07,6.724820118113831e-09,2.2161212506099426e-11,2.3805265648161025e-07,1.3323698808662854e-11,1.7560321367584683e-15,3.8568270649884285e-10,2.562846901028884e-10,3.5788454556762904e-08,2.51052208488294e-09,0.7370946848636554,0.009443596281640163,4.006695816896077e-23,5.784841122727103e-22,3.2041057236525584e-13,6.969444201032763e-14
0.009179687500000002,-0.7400936988870165,232.84171467469724,1278.4953849674357,0.266872127066193,0.0017546521646360114,0.000887868636062028,0.0016211039918562929,0.12470246498911795,0.0015810891016719208,0.09250551181724768,5.4631114256045e-05,4.987088741779877e-06,5.074902177009972e-15,1.9939640027069524e-13,1.0607740851460482e-11,1.1762550704244515e-12,5.647462842063974e-10,1.2898204732415383e-08,0.00421059059893752,0.025334284715289257,2.67872091089112e-09,1.071856372441502e-09,1.730537372327218e-12,3.1460941480876953e-12,9.474310741978943e-11,1.260766566696265e-15,8.040854600625256e-12,4.0183380538896175e-14,5.058056000243501e-12,3.830806187219056e-15,1.6020028267700566e-15,1.8955637017834286e-12,1.0069208486053216e-10,1.3507235327200464e-13,4.796324775649646e-10,1.652097156805758e-09,4.601215480092951e-10,8.053965623535081e-10,7.190086823546827e-10,3.215432662603395e-05,7.188361091147626e-08,1.9818928463837572e-07,6.669852447157458e-09,1.8300966774730547e-11,2.2700949076465684e-07,1.3547000329069892e-11,1.3653794374719162e-15,3.4222876458629047e-10,2.3440283766009327e-10,3.3754992186575654e-08,2.2715085484673333e-09,0.7378559314023184,0.009454168108425108,3.0899053637975225e-23,4.627975009410676e-22,2.750952620953105e-13,5.692407347156878e-14
0.009187500000000001,-0.733831125329416,231.71285164109375,1262.261678866031,0.2704784094994981,0.0017128581446097745,0.0008289410607525739,0.0015233110252085378,0.12679916831091154,0.0014861551312609284,0.09083938109132497,5.6501546428979924e-05,5.467260921862096e-06,3.4858680776498973e-15,1.4869867149549288e-13,8.57570578890821e-12,9.463158058530914e-13,4.801757196745168e-10,1.1636757972516268e-08,0.004056591015805137,0.024583098940354035,2.4478517648479058e-09,9.342788665285462e-10,1.4164418242616943e-12,2.9193403637625415e-12,8.828322187512614e-11,8.346493468397373e-16,6.246933937833082e-12,2.892213246722465e-14,4.076452043082846e-12,3.224179745813466e-15,1.462957445109159e-15,1.444496748690301e-12,8.254277578504924e-11,1.0529829241168434e-13,4.1873325138020174e-10,1.4942654501511098e-09,4.1569769698897795e-10,7.406905164423935e-10,6.528860859409537e-10,3.130251965619757e-05,7.569649164642248e-08,1.9318255280412721e-07,6.62122889857847e-09,1.508343335725093e-11,2.1677930049522786e-07,1.3825860209031766e-11,1.0641502449054017e-15,3.045529716518734e-10,2.1467062176518188e-10,3.188698865866037e-08,2.0546780275243732e-09,0.7386120195132604,0.009464658251764837,2.4934015080130037e-23,3.754533616211464e-22,2.378672959007311e-13,4.6855218469634643e-14
0.0091953125,-0.7274353802557071,230.5824477518806,1245.8876437023348,0.274208655200891,0.001673802812914056,0.0007721973356849433,0.0014269711081618616,0.12887653794491633,0.001395438003245865,0.08917089455520062,5.8426100161454996e-05,5.987435148909255e-06,2.3949975457873054e-15,1.1111064753146298e-13,6.960255999954953e-12,7.642725480177436e-13,4.1012775089448247e-10,1.0553270314847851e-08,0.003908898793428331,0.02384175048623032,2.232182164679795e-09,8.180696445132985e-10,1.1649093885554358e-12,2.731651197623764e-12,8.285536411789792e-11,5.548893973206853e-16,4.897523366173872e-12,2.0913145431610778e-14,3.308092330502486e-12,2.7328919873357278e-15,1.3486635551336733e-15,1.10449509634993e-12,6.795056107856572e-11,8.273872032742013e-14,3.6498873464619753e-10,1.3494993572922522e-09,3.7615817246082266e-10,6.829854313779922e-10,5.908641442930521e-10,3.0461679541839156e-05,7.992733042193807e-08,1.8809279792749713e-07,6.578417101680741e-09,1.2405758756051009e-11,2.0727148640663282e-07,1.4163140698187582e-11,8.312061744093819e-16,2.718306767029207e-10,1.9686353287947058e-10,3.0166972070964856e-08,1.8578145209156756e-09,0.7393630340840827,0.009475067720849646,2.3600606904215722e-23,3.088380483295512e-22,2.0709750780001996e-13,3.886377227623674e-14
0.009203125000000001,-0.7209079556633428,229.45064256523557,1229.3775198574108,0.278068097848798,0.00163728213057655,0.000717657083027909,0.0013324627559194939,0.1309337697356286,0.0013089324148591016,0.0875006399649518,6.040476814725939e-05,6.5456763222520085e-06,1.6453684936038772e-15,8.31694000165371e-14,5.670682692768938e-12,6.19576024385597e-13,3.5184105680797936e-10,9.61882511537421e-09,0.0037671503777586424,0.02311055071326944,2.0308768067949832e-09,7.194758760265269e-10,9.624528538824867e-13,2.5773137549724757e-12,7.830683244602187e-11,3.7050295969892173e-16,3.87534244208843e-12,1.5194513647216576e-14,2.7033957305800816e-12,2.332831705194303e-15,1.2545181046835925e-15,8.472711077021025e-13,5.6174389544844714e-11,6.553466634081924e-14,3.175861410365568e-10,1.2167413909264037e-09,3.4088654955569165e-10,6.313983982308084e-10,5.328642628651713e-10,2.963181595616175e-05,8.464345500270988e-08,1.829395123795847e-07,6.5408941039486226e-09,1.0181076215995043e-11,1.984054714856694e-07,1.456241909461668e-11,6.505612259853962e-16,2.433608540998611e-10,1.8078292795539155e-10,2.8579371718072297e-08,1.6789681238374258e-09,0.740109055947121,0.009485397467284476,3.101396741224072e-23,2.575153086237008e-22,1.8151050062066444e-13,3.247901459370408e-14
0.009210937500000002,-0.7142506062208678,228.31758117434535,1212.735991958012,0.28206218581448145,0.0016030974239175074,0.0006653350308682677,0.001240149798770004,0.1329700955990551,0.0012266058331826747,0.08582922044022252,6.243703898290257e-05,7.138828815653919e-06,1.1298533509632017e-15,6.234739117684409e-14,4.6370058394895e-12,5.041062797711607e-13,3.0311635087619547e-10,8.809561629525605e-09,0.003631003836772884,0.022389784879140454,1.8431866472225193e-09,6.354556813058743e-10,7.986461258280284e-13,2.451697245707652e-12,7.450957768656656e-11,2.4848446426093957e-16,3.095538626445934e-12,1.1094292483867885e-14,2.2249097623499644e-12,2.005266214256839e-15,1.1768464189059732e-15,6.519804454508513e-13,4.663506100540688e-11,5.232915260680992e-14,2.758121687702379e-10,1.0950556761779914e-09,3.09350696073806e-10,5.851676826935132e-10,4.787969896817948e-10,2.8812914984845755e-05,8.9924908694858e-08,1.7774130267688625e-07,6.5081317894174046e-09,8.336040171537145e-12,1.9010968543881642e-07,1.5028079757046497e-11,5.100908350107936e-16,2.1854671008627614e-10,1.6625266688954276e-10,2.711031103776039e-08,1.5164206120322019e-09,0.7408501621956507,0.009495648389382423,2.7295201437325145e-23,2.1751202791381736e-22,1.601028232209164e-13,2.7343993710868936e-14
0.009218750000000001,-0.7074653628895449,227.18341469690003,1195.9682083216283,0.2861965867990285,0.0015710560996474727,0.0006152412096123939,0.0011503771659534384,0.1349847872568022,0.0011483999603410702,0.08415725184224952,6.452173689595069e-05,7.762562386259345e-06,7.751781436096945e-16,4.679438884941276e-14,3.805047130804189e-12,4.1159279194703855e-13,2.6219604846711295e-10,8.105728207695252e-09,0.0035001380845977614,0.02167971339686739,1.668431845712217e-09,5.635357440013227e-10,6.654032609630003e-13,2.351047561743094e-12,7.135519107721926e-11,1.6740008417650423e-16,2.4963841789587365e-12,8.141722398488075e-15,1.84422117936623e-12,1.7355746350020269e-15,1.112674995952747e-15,5.032022851873193e-13,3.8878536427128933e-11,4.2126486267089156e-14,2.390386984768694e-10,9.83609008785995e-10,2.810908100267457e-10,5.436351349308822e-10,4.2856262280731984e-10,2.800493827533306e-05,9.586694986923439e-08,1.7251576849382075e-07,6.479582120690848e-09,6.808749415627113e-12,1.823206597026278e-07,1.556543074634687e-11,4.0057258208472567e-16,1.9687942791389932e-10,1.5311617259482723e-10,2.574742446362359e-08,1.368654724812558e-09,0.7415864265394636,0.009505821337093153,2.0154757592599654e-23,1.860468755300161e-22,1.420809907246744e-13,2.318656440395356e-14
0.0092265625,-0.7005545471594405,226.04830079541088,1179.079800532226,0.29047719153261403,0.0015409723466913918,0.0005673811385100555,0.0010634666153108902,0.13697715977973354,0.0010742325393126606,0.0824853600349342,6.665682227376058e-05,8.411482065055096e-06,5.311327970240821e-16,3.515198713633045e-14,3.1327138850693024e-12,3.3717720664035946e-13,2.2767079143721076e-10,7.490923934081682e-09,0.003374252073792865,0.020980573120792247,1.5059879135174194e-09,5.016988682012977e-10,5.564336699717766e-13,2.2723238709650388e-12,6.875087040240322e-11,1.1328485930335686e-16,2.0327223629365716e-12,6.005987570312089e-15,1.5396798674760347e-12,1.512292313508134e-15,1.0595629874169184e-15,3.8948356117321705e-13,3.254781822061226e-11,3.419220667613074e-14,2.0671071424831017e-10,8.816543041194724e-10,2.557092447427498e-10,5.062312569252039e-10,3.8205183917568347e-10,2.7207821728266664e-05,1.0258295485656967e-07,1.6727940556385052e-07,6.454662114352799e-09,5.5469962437210545e-12,1.749822179698143e-07,1.6180850270468058e-11,3.1497130988870107e-16,1.7792453258874298e-10,1.4123387144347063e-10,2.44796952956861e-08,1.2343268538944212e-09,0.7423179196829494,0.009515917117333393,1.4116681636298173e-23,1.611238173160736e-22,1.268143578944495e-13,1.9798118502964015e-14
0.009234375000000001,-0.6935207858730974,224.91240422968147,1162.0769029579449,0.29491011630601294,0.0015126678040881887,0.0005217559901454162,0.0009797125429691883,0.13894657478431122,0.0010039994954149827,0.08081417812344806,6.883915277450473e-05,9.079291605634195e-06,3.6325363240439757e-16,2.641993937278605e-14,2.587187304924435e-12,2.7708269763421444e-13,1.9840660978673858e-10,6.951489459760525e-09,0.0032530639600042437,0.02029257865386722,1.3552743834417547e-09,4.482949056050515e-10,4.668289733710802e-13,2.2130678848401837e-12,6.661618403068596e-11,7.700870208882062e-17,1.671330292115906e-12,4.453874963734198e-15,1.2947159378915105e-12,1.3263872434882833e-15,1.015476947971168e-15,3.0228549793398035e-13,2.736134899479574e-11,2.7981641743997015e-14,1.78336123882965e-10,7.885162228610663e-10,2.328618440829519e-10,4.724625075000056e-10,3.3914634032633815e-10,2.6421473740341908e-05,1.10207725816151e-07,1.620475330627567e-07,6.4327385427044025e-09,4.506788389293001e-12,1.6804474919668384e-07,1.688196756586284e-11,2.4790489281439494e-16,1.6131044392526065e-10,1.3048097464698664e-10,2.3297312026016965e-08,1.1122428803242898e-09,0.743044709704948,0.00952593649943033,3.620213345925411e-24,1.4123180955062957e-22,1.1379914962586023e-13,1.7017893273034472e-14
0.009242187500000002,-0.6863670265760792,223.7758974425786,1144.9661719727899,0.29950170407798254,0.0014859721765714286,0.000478362719015153,0.0008993780179105914,0.14089244312222687,0.0009375774015211388,0.07914434376824799,7.106420704130386e-05,9.75899614636477e-06,2.4784825676426123e-16,1.9859566103023722e-14,2.1427883336401392e-12,2.283632634399015e-13,1.7348799065496913e-10,6.476016212432497e-09,0.0031363102440631055,0.019615923668592706,1.2157454942303568e-09,4.0196997358343733e-10,3.9274847232150334e-13,2.1712983473345927e-12,6.488049475491654e-11,5.2581008494955284e-17,1.387623181735236e-12,3.3204325656134235e-15,1.096590896767195e-12,1.170710100524875e-15,9.786979712809078e-16,2.35218217183505e-13,2.309637822078512e-11,2.3088672461744325e-14,1.53477197535055e-10,7.035787936973371e-10,2.122505522161652e-10,4.419004937912331e-10,2.997195117275359e-10,2.5645773041895795e-05,1.1890116383795103e-07,1.5683424539349657e-07,6.413112475628943e-09,3.651098962256023e-12,1.6146455190659875e-07,1.7677880034714364e-11,1.9524392433204362e-16,1.4671885924049132e-10,1.2074556439263733e-10,2.2191540852513648e-08,1.001336929727623e-09,0.743766862416589,0.009535880220343724,6.230791418317861e-24,1.252721959987624e-22,1.0263090221824207e-13,1.4721341295864423e-14
0.009250000000000001,-0.6790965532845079,222.63896117999192,1127.7548045779363,0.3042585238800596,0.0014607237820254112,0.0004371941398461663,0.0008226911907237924,0.1428142269084741,0.0008748262470418168,0.07747649667102349,7.332577531641275e-05,1.0443127944603139e-05,1.6860664760025791e-16,1.492376369035276e-14,1.7793528448476722e-12,1.8871311525344322e-13,1.5217324838632733e-10,6.05494973769351e-09,0.003023744897404095,0.018950782232933658,1.0868825105407326e-09,3.6161002924248607e-10,3.31178678373168e-13,2.145424684244655e-12,6.348093648063447e-11,3.60563926668399e-17,1.1633012210835302e-12,2.4885864589277723e-15,9.354675208705418e-13,1.039574666620526e-15,9.477534003790406e-16,1.834824564962369e-13,1.9576123027037988e-11,1.9208827207260762e-14,1.317433815239192e-10,6.262748805893226e-10,1.9361709773592853e-10,4.1417275542118134e-10,2.6363709453959573e-10,2.4880566226323894e-05,1.2885220439248774e-07,1.5165238764220917e-07,6.395003945802996e-09,2.9488069319250633e-12,1.552032403068424e-07,1.8579401549042823e-11,1.5381095483895883e-16,1.3387666722173543e-10,1.11926951373861e-10,2.1154612383027927e-08,9.00652836523993e-10,0.744484441671315,0.009545748989302152,6.966530636288075e-24,1.1225374922756985e-22,9.298326788606218e-14,1.2811470312282925e-14
0.0092578125,-0.6717130024965561,221.50178514551337,1110.4505560377913,0.3091873682239059,0.001436770017812801,0.00039823894235053265,0.0007498422231362081,0.14471144074576833,0.0008155924810942423,0.07581127632308862,7.561562366510646e-05,1.1123979263933903e-05,1.142878342774718e-16,1.1206148714118134e-14,1.4809908689741268e-12,1.5632135716343558e-13,1.3385943806645925e-10,5.680268062345519e-09,0.0029151384773860225,0.018297310131689327,9.681873961232344e-10,3.2629574301290984e-10,2.7974863234507986e-13,2.134174755944845e-12,6.236085903395688e-11,2.4826346104493065e-17,9.84661606624509e-13,1.874945439990182e-15,8.037145310854337e-13,9.28436560266076e-16,9.213673809160782e-16,1.4346077768068665e-13,1.665983297976767e-11,1.6112578224373158e-14,1.127852765666438e-10,5.560773619774955e-10,1.767375818807337e-10,3.8895489578299524e-10,2.3075787166990264e-10,2.4125665145728155e-05,1.4028282298769608e-07,1.4651355337431485e-07,6.377537246898759e-09,2.3737970464961766e-12,1.49227204290474e-07,1.9599323554561938e-11,1.2115393021383738e-16,1.2254914439201155e-10,1.0393427284961537e-10,2.017962077553646e-08,8.0932812092026e-10,0.7451975096005458,0.00955554349147578,1.0248075331105347e-23,1.0156976963777707e-22,8.459165062542783e-14,1.1212364153073472e-14
0.009265625000000001,-0.664220379200784,220.36456868989208,1093.0617560567846,0.31429524820666793,0.001413967735863702,0.0003614816318321466,0.00068098087442534,0.14658365202493612,0.0007597122886070173,0.07414932009650428,7.79231412551761e-05,1.1793828332225938e-05,7.71373209903433e-17,8.404004048993296e-15,1.2351362384605582e-12,1.297608911579594e-13,1.180546972796477e-10,5.345219992885294e-09,0.002810277239684631,0.01765564617307284,8.591776299596054e-10,2.952662914956223e-10,2.3658741401856873e-13,2.1365323590211842e-12,6.146867151128893e-11,1.7159306456788753e-17,8.413819581625762e-13,1.419888709227828e-15,6.953848453278755e-13,8.336463324498926e-16,8.984259295668637e-16,1.1241709345765363e-13,1.423508253119632e-11,1.3625931556198588e-14,9.62895977471632e-11,4.924919014989296e-10,1.6141782627265206e-10,3.6596385513740546e-10,2.0093437344723547e-10,2.3380844450098524e-05,1.5345180128334807e-07,1.4142810291096047e-07,6.359727660035805e-09,1.9041935248086133e-12,1.4350711679725612e-07,2.0752648819085836e-11,9.537507795993053e-17,1.1253422694425002e-10,9.668530264054182e-11,1.9260433779631946e-08,7.265802891085908e-10,0.7459061267490623,0.00956526439031536,2.1366376793604723e-23,9.267955214693585e-23,7.724052324973634e-14,9.864312202683749e-15
0.009273437500000002,-0.6566230725537002,219.22752153470432,1075.5973229319304,0.31958938600761133,0.0013921835192868177,0.00032690238948136476,0.0006162148622773308,0.14843048021171848,0.0007070150441727555,0.07249126174444025,8.023498341279039e-05,1.244514717335795e-05,5.180243429456279e-17,6.2912053019137134e-15,1.0318164686899578e-12,1.0790324683919488e-13,1.043563879413488e-10,5.0441114202521255e-09,0.002708962255360363,0.017025913469701698,7.593820091199115e-10,2.678902115065769e-10,2.002137199720915e-13,2.1516805944809515e-12,6.075702429608504e-11,1.1901061874501417e-17,7.256392559804787e-13,1.0806252560817295e-15,6.058226034524765e-13,7.522590520953782e-16,8.779531407612799e-16,8.827498028031116e-14,1.2211776272977284e-11,1.1616253017469949e-14,8.19749576791063e-11,4.3505119458687727e-10,1.474893577921391e-10,3.4495215388978927e-10,1.7401361172538298e-10,2.2645839674344477e-05,1.6865779967236333e-07,1.364051997884827e-07,6.340470739471505e-09,1.5217064616097715e-12,1.3801748325449567e-07,2.205672657618842e-11,7.500132957353175e-17,1.0365768498191152e-10,9.010544658965355e-11,1.8391612341620483e-08,6.516952682581264e-10,0.746610352086282,0.009574912328214339,5.3928616705866056e-24,8.506812051442366e-23,7.075355903194464e-14,8.720130203625163e-15
0.009281250000000001,-0.6489258708171007,218.09086452891802,1058.0667750308946,0.3250772044750165,0.0013712938560086034,0.000294476852201785,0.0005556090894226318,0.15025159506970093,0.0006573268724761338,0.07083773036076871,8.253472715894203e-05,1.3070783456247123e-05,3.4587382226144134e-17,4.698383224533372e-15,8.630900892178873e-13,8.985309417150222e-14,9.243378013851505e-11,4.772130186014729e-09,0.0026110085404516554,0.01640822068283764,6.683373224190771e-10,2.4364186194758146e-10,1.6944997090239674e-13,2.178947531108681e-12,6.018227560027496e-11,8.278944496509219e-18,6.31468658831728e-13,8.263200781528193e-16,5.313660610366225e-13,6.818869731740001e-16,8.590958022289839e-16,6.945351231374197e-14,1.0517474240973499e-11,9.981869350396147e-15,6.958833510727869e-11,3.8331057319429855e-10,1.3480592766157575e-10,3.257029624834131e-10,1.4983785416091926e-10,2.1920346421619127e-05,1.8624111942371763e-07,1.3145286277169565e-07,6.3185356487187066e-09,1.2110737230071241e-12,1.3273622890408248e-07,2.3531179759395285e-11,5.888593312397466e-17,9.57690546039903e-11,8.412689902715212e-11,1.7568338611240826e-08,5.840177850343821e-10,0.7473102428730425,0.00958448792519896,8.87518987079293e-24,7.883914812593448e-23,6.49859230991711e-14,7.742367127174417e-15
0.0092890625,-0.6411339750681058,216.9548304361156,1040.480238872731,0.33076631351633545,0.0013511852074842962,0.0002641758191151118,0.0004991857943591584,0.15204671381523885,0.0006104742268621782,0.0691893498304202,8.480256067160709e-05,1.3664111788534733e-05,2.2940730285602195e-17,3.498346373694434e-15,7.226116034212934e-13,7.489773345762827e-14,8.201430170514091e-11,4.525202022314462e-09,0.0025162442059718923,0.01580266321857491,5.855858086679478e-10,2.2208235482920635e-10,1.4335532453707406e-13,2.217750825008262e-12,5.970419149840427e-11,5.77341413068375e-18,5.542945977506931e-13,6.346615304741079e-16,4.691221101436328e-13,6.20585109253865e-16,8.411141462172515e-16,5.474524650117695e-14,9.093737028641846e-12,8.644403200494983e-15,5.890210917737443e-11,3.3684484286026896e-10,1.232404790495782e-10,3.0802587767576297e-10,1.2824545221719355e-10,2.1204021338065076e-05,2.0658337235958623e-07,1.265780305746807e-07,6.2925643763695755e-09,9.59584246237877e-13,1.2764432073817185e-07,2.5197477429578242e-11,4.6133543848901637e-17,8.873820681318624e-11,7.868793770476696e-11,1.6786351343692342e-08,5.229434912062124e-10,0.7480058543683323,0.009593991775418262,-1.7207465547832893e-24,7.34813984074403e-23,5.981822761062102e-14,6.901173791345079e-15
0.009296875000000001,-0.633253011126743,215.81966474906116,1022.8484530348236,0.33666449302711876,0.0013317539728010949,0.00023596490001286173,0.00044692564622603165,0.15381559725083732,0.0005662873804570784,0.06754673878237205,8.701503347357556e-05,1.4219152738839946e-05,1.510216865539949e-17,2.5953382458034915e-15,6.05293951830708e-13,6.246800646318848e-14,7.287259247116951e-11,4.299871621449874e-09,0.0024245096359633346,0.015209324364790992,5.106733343131605e-10,2.0284406222867775e-10,1.211733811558559e-13,2.2675382272539872e-12,5.928583011428041e-11,4.033537715539719e-18,4.905861547295096e-13,4.894361667128948e-16,4.167945066154925e-13,5.667621905792148e-16,8.233768054675541e-16,4.3225208221538055e-14,7.893260681106479e-12,7.5430965815447e-15,4.9711555335721806e-11,2.9524621403512616e-10,1.1268249289213294e-10,2.9175330428526895e-10,1.0907173659211e-10,2.049648569979637e-05,2.3010413530319332e-07,1.2178663634336048e-07,6.261078907938587e-09,7.566711737494051e-13,1.2272542150235923e-07,2.7077981950085053e-11,3.604303195820719e-17,8.245245174458133e-11,7.37323365092168e-11,1.6041887827475694e-08,4.67912634255379e-10,0.7486972393662596,0.00960342444128886,8.585399606592725e-25,6.89519800289576e-23,5.515177467697975e-14,6.1726679085056795e-15
0.009304687500000002,-0.62528903909249,214.68562652706262,1005.1827670802728,0.34277967212535726,0.0013129063504891717,0.0002098041293231196,0.000398769762549049,0.15555804497520367,0.0005246037092035415,0.0659105110369565,8.91448997202e-05,1.4730660093256935e-05,9.858609895162479e-18,1.9170975017314806e-15,5.070456380696937e-13,5.2107936216335666e-14,6.482176718710618e-11,4.0932041088842245e-09,0.00233565670075648,0.01462827635807676,4.431482363800377e-10,1.856179977202577e-10,1.0229140025077339e-13,2.327721390591081e-12,5.889356191608934e-11,2.8211556934314687e-18,4.376025112677272e-13,3.7880984459654445e-16,3.725525104975454e-13,5.19111075404095e-16,8.053583178464147e-16,3.418275888638957e-14,6.8776247361652656e-12,6.630587172929201e-15,4.183271282594741e-11,2.581231751666399e-10,1.0303565535011245e-10,2.7673735742201634e-10,9.214999295129041e-11,1.9797332504980073e-05,2.5725358697409354e-07,1.1708368896930166e-07,6.222498498401235e-09,5.935652202613939e-13,1.1796557377059503e-07,2.9194309540340126e-11,2.8063697113966053e-17,7.681409290614524e-11,6.920887702283566e-11,1.5331631587771686e-08,4.184050666538627e-10,0.7493844475603394,0.009612786445245772,1.872429609992115e-24,6.498157481469376e-23,5.090480192848029e-14,5.5376730145104504e-15
0.009312500000000001,-0.6172485598473535,213.55298925019946,987.4951346996068,0.3491199044973798,0.0012945581020883316,0.00018564757685310472,0.00035462258673257823,0.15727388981730633,0.0004852706356932269,0.06428127651906969,9.116109207255913e-05,1.5194178379690187e-05,6.375616190707569e-18,1.4089735589099471e-15,4.2456517144791325e-13,4.345105479609663e-14,5.770641850568246e-11,3.90270315413773e-09,0.0022495480117802,0.014059581370579948,3.825607485626323e-10,1.7014352047628518e-10,8.620859501103876e-14,2.3976013029995687e-12,5.849717978209093e-11,1.9738600719607625e-18,3.9320396640157053e-13,2.941053470734486e-16,3.349300453269972e-13,4.765543300080291e-16,7.866377841958088e-16,2.707041332604931e-14,6.015517463290824e-12,5.869750858567163e-15,3.5100546495753516e-11,2.2510014101695128e-10,9.421580243617974e-11,2.628472132767581e-10,7.731270833167399e-11,1.9106137942774018e-05,2.8850015111104325e-07,1.1247335842489058e-07,6.175168984237802e-09,4.630001125714859e-13,1.1335291244320192e-07,3.1564903549587864e-11,2.1761662110024804e-17,7.173835957474528e-11,6.507094166821662e-11,1.4652665218043391e-08,3.7393638639229953e-10,0.7500675247393475,0.009622078259153536,2.243040234513135e-24,6.143852036969263e-23,4.70095147265048e-14,4.980740398887072e-15
0.0093203125,-0.6091384823898357,212.42204166185994,969.7980436734464,0.35569336048501216,0.0012766342221798115,0.0001634429915697285,0.00031435552135338895,0.15896299176321382,0.00044814809831365463,0.06265964250985308,9.302886740307777e-05,1.560607360235633e-05,4.080659050620154e-18,1.0295549732854878e-15,3.551796264334952e-13,3.6201868160450747e-14,5.139699059841508e-11,3.726242702846198e-09,0.0021660562192567837,0.013503292381558247,3.2846288082287894e-10,1.561999274043204e-10,7.251160420189817e-14,2.476283246350436e-12,5.8070055176733205e-11,1.3803511796461706e-18,3.557109013096073e-13,2.2892998694025926e-16,3.027479841410717e-13,4.382015682302135e-16,7.668975126402501e-16,2.1465256914840204e-14,5.281333368788383e-12,5.231330244486258e-15,2.9367337228915396e-11,1.958176860504322e-10,8.61491073255163e-11,2.4996684668737537e-10,6.439176956124957e-11,1.8422477923035918e-05,3.2431234982124166e-07,1.0795906225706323e-07,6.117405486252572e-09,3.5896416288987843e-13,1.088774039840557e-07,3.420181340159716e-11,1.6794028807886446e-17,6.715165647455062e-11,6.127617275186793e-11,1.4002427750310636e-08,3.340550033933015e-10,0.7507465118610502,0.009631300292007561,2.347373528047207e-24,5.822220763399045e-23,4.3409755611830075e-14,4.489386165598607e-15
