z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.008453125,-0.6223959453627289,281.28437850196576,1783.0852169467664,0.17669755573985452,0.030023356686601818,9.194727132978586e-05,8.558033946507594e-07,0.005387590187959811,2.3963759488842142e-05,0.1571606478727935,8.866385558491387e-07,4.424732608488009e-08,5.644834217716297e-10,1.0977152881175765e-08,4.231778408479538e-06,1.8041108691263904e-07,0.0024138947706555916,0.06285488353226558,0.04569831741001475,0.0544701629017474,4.961154841501965e-07,0.00014778009264136298,2.254424440078975e-07,7.008218654276109e-08,1.7869426697955775e-05,1.3216766441938708e-07,0.006413322622498774,7.009288317980404e-06,0.003547089681276739,1.6968296458022692e-05,0.0008050904414347221,5.009444908203128e-06,0.00015168073192261056,8.852973840017637e-06,7.903445126741426e-10,1.1242243121165385e-08,1.2185087969547356e-07,6.647647629063839e-06,1.1728947761949592e-10,5.1642652248405546e-05,1.1212294129198744e-08,5.549575689099291e-08,1.0541471102184976e-08,1.4758238841773484e-09,4.6848226303517513e-05,1.4511558996555412e-10,2.0947634938065247e-11,3.3467144061407494e-06,2.9760140273379217e-08,9.93002354675744e-06,9.421871571336614e-09,0.6227679590287869,0.007857419308831744,1.0004818119944351e-08,1.8288261313345687e-06,4.087675019460655e-08,1.502995329385658e-06
0.00846875,-0.6341184944503284,280.2296204500856,1795.1765757765568,0.1758701313348638,0.030039169123994822,0.00010768031657736565,1.0391308765624855e-06,0.005450748416977389,2.8984734879355576e-05,0.15801270301079792,9.623807010401105e-07,4.869587661446035e-08,9.618278318424288e-10,1.617015230842678e-08,5.142991742732177e-06,2.2541415444358407e-07,0.002546312716652114,0.057939203848000394,0.045924710955226246,0.05477926275702157,5.800620493344287e-07,0.000153061497707703,2.745996757679667e-07,7.888572387463972e-08,1.8067891824827452e-05,1.6180328305958747e-07,0.006374770660024511,7.912751235060951e-06,0.0034594503647069575,1.8339195221232414e-05,0.0007505188454808418,5.7662523286855995e-06,0.00015178016726879142,9.141389096872756e-06,1.1235499499098107e-09,1.3471086939492345e-08,1.4052842274717284e-07,6.6210729594210845e-06,1.394861636054061e-10,5.2140305798623794e-05,1.0367653903928813e-08,5.599629641451748e-08,1.2061139050666216e-08,1.7999979358329183e-09,4.698930883581637e-05,1.7156531413027498e-10,2.9272866459195035e-11,3.3457068477339858e-06,3.085061468179663e-08,9.95285566657988e-06,1.1167399546228226e-08,0.6261879801096114,0.007903224833009117,1.1221885522961655e-08,1.7292595981149717e-06,4.5602802351019464e-08,1.5660254135733764e-06
0.008484375,-0.6458174033391862,279.1539823202845,1807.1303973421013,0.17505897805090975,0.030032959339123543,0.000126457558821273,1.2684365231303567e-06,0.00551876166979949,3.518648984679334e-05,0.1588458481124507,1.0493904697439506e-06,5.385162403869974e-08,1.6489457721730086e-09,2.3920791886190945e-08,6.255563917297596e-06,2.818018974622239e-07,0.0026783004978874615,0.053174553778621014,0.04613898688601451,0.05508212210477853,6.81761204555401e-07,0.00015878285610836673,3.354077041609831e-07,8.886594726358965e-08,1.825981624612006e-05,1.9823767614010411e-07,0.006323102275359977,8.92827028237417e-06,0.0033590841584806687,1.9727759150374876e-05,0.0006958291224399531,6.627277002389888e-06,0.0001517409971836076,9.44006504361831e-06,1.6141301878164015e-09,1.623256435374037e-08,1.6208294409423632e-07,6.583286673699494e-06,1.6627832720612254e-10,5.26614957405276e-05,9.614501276066115e-09,5.653137884520099e-08,1.3836492590043287e-08,2.200520110843315e-09,4.710801005319504e-05,2.0714343137793768e-10,4.113348518570261e-11,3.3407657714661285e-06,3.202695004467367e-08,9.968618860863964e-06,1.3268940781526679e-08,0.6295335968690594,0.007948172089688305,1.2587122392187868e-08,1.625363297656786e-06,5.096898899630193e-08,1.6342004238514237e-06
0.0085,-0.6574889452095167,278.05796505499666,1818.9422370337268,0.1742642558238314,0.030001736707290932,0.00014900214725375562,1.5588044799227937e-06,0.0055926099236665635,4.29171193263303e-05,0.15965924626695982,1.1501007193892688e-06,5.98463815007118e-08,2.854771106431376e-09,3.5612856663131635e-08,7.619205016717544e-06,3.5269929934457393e-07,0.002808168663153841,0.048565939026963996,0.04633980897390678,0.05537901420404261,8.061404721454033e-07,0.00016497300522559189,4.1102429508199417e-07,1.0021560172807267e-07,1.8441255956193403e-05,2.4321970158083554e-07,0.00625661522745518,1.0066661543094571e-05,0.003245371268432338,2.1104289836769328e-05,0.0006411916779237542,7.604693218124467e-06,0.0001515327273798781,9.747051845244039e-06,2.3452431156978695e-09,1.9664846835915215e-08,1.8691428895396918e-07,6.532669366789652e-06,1.987953277153928e-10,5.3210152887100014e-05,8.947345704823987e-09,5.7106653742483494e-08,1.590449304057086e-08,2.698796493138339e-09,4.720229721439297e-05,2.564909073493373e-10,5.825980171512421e-11,3.331404349411176e-06,3.329588887462821e-08,9.976267848083515e-06,1.5811027976545414e-08,0.632806403952813,0.0079922740499567,1.4098624625024573e-08,1.5166242391873634e-06,5.70716202013309e-08,1.7075939738417265e-06
0.00853125,-0.6807424361685402,275.8070985940855,1842.1179476807845,0.17272281700581338,0.029854864678181586,0.0002078551746758368,2.384755164210834e-06,0.0057604906462946906,6.429303888840255e-05,0.16121842341037548,1.3997730610221547e-06,7.473128323770909e-08,8.031634508215222e-09,7.865921106738311e-08,1.1260673858374146e-05,5.502618115375755e-07,0.0030540631793409146,0.039862337023457275,0.04669528107567112,0.05595376944415545,1.1421118475825265e-06,0.00017876159236621982,6.174860203397715e-07,1.2759214190594624e-07,1.8756427431250744e-05,3.6479945350778774e-07,0.006074889736469127,1.2707276829564923e-05,0.0029780674652546985,2.3674814273739172e-05,0.0005330071383607799,9.933363045885802e-06,0.0001505149231037762,1.0374779728724002e-05,4.893831898560589e-09,2.9003774685300387e-08,2.473316921085534e-07,6.388456763062352e-06,2.8516149361608415e-10,5.4397529522990086e-05,7.85581208224984e-09,5.8390113809959084e-08,2.099838249692187e-08,4.0658028565342395e-09,4.731096345238348e-05,4.169692750571218e-10,1.1624106810544008e-10,3.298164422948747e-06,3.6117488535780224e-08,9.963874151122604e-06,2.2478512414950064e-08,0.6391172079955465,0.008077684089949074,1.7453428173861432e-08,1.2849788985934945e-06,7.158972086596866e-08,1.868886969755216e-06
0.008546875,-0.692293240541437,274.6531796171125,1853.4405582137701,0.17198225415183008,0.029726304064735493,0.0002478425238156122,3.0080951686832772e-06,0.005860047894114345,7.974629917134939e-05,0.16196558629503516,1.5626247773313274e-06,8.425487411660286e-08,1.4307304531823453e-08,1.1900883643036073e-07,1.3763360239128866e-05,6.909161669864215e-07,0.003163253844579136,0.0357573320471808,0.04684420187270164,0.0562350637830784,1.3788462300528447e-06,0.00018648142651522234,7.630310545194013e-07,1.444829648516648e-07,1.8870161221811496e-05,4.494584160964872e-07,0.005952085103059044,1.426925737553755e-05,0.0028224497757290065,2.4756490490432814e-05,0.00047946335342332914,1.1339996497151493e-05,0.00014956872931733267,1.0686771121755377e-05,7.359223754958893e-09,3.562290990505537e-08,2.8440782590060306e-07,6.287731170115801e-06,3.4460173435637123e-10,5.5057383800817575e-05,7.4127536075465e-09,5.912908621672413e-08,2.4188792205886713e-08,5.0439140544267285e-09,4.7315454461915817e-05,5.631370694186715e-10,1.677785094759707e-10,3.2722490666071897e-06,3.770846698806317e-08,9.938701837787992e-06,2.704942691587024e-08,0.6421837336695108,0.008119360676705083,1.9250199331317262e-08,1.160949578387471e-06,8.059822606044569e-08,1.9562623308079993e-06
0.0085625,-0.7037837613506314,273.4807048356619,1864.5614679609123,0.1712628828892841,0.029556086874638655,0.0002964610740845169,3.830859796552626e-06,0.005971983839034232,9.9426948081394e-05,0.16268705295393526,1.75565132136333e-06,9.5341672633513e-08,2.5153801718312233e-08,1.8027584973257e-07,1.6810356054811824e-05,8.668989913404378e-07,0.0032583927793431045,0.03183743715795118,0.04697021962315307,0.0565120141626486,1.6758421973877168e-06,0.00019472567610479759,9.433851639790526e-07,1.6375374236475064e-07,1.8943481843142824e-05,5.536130523785757e-07,0.005805782135254563,1.596715298177191e-05,0.0026528617778698873,2.5606768686960504e-05,0.0004266895862720932,1.2916973463117737e-05,0.00014828033822220454,1.0990342696277515e-05,1.1063698312727961e-08,4.3832297888021054e-08,3.262300463252774e-07,6.165787435683239e-06,4.175880434194931e-10,5.5766245901655884e-05,7.035335480095023e-09,5.994145624274952e-08,2.7822716229651714e-08,6.275591869375397e-09,4.728172922758767e-05,7.765112083983664e-10,2.4241587230564336e-10,3.2395436261231774e-06,3.942430593711568e-08,9.898707417704289e-06,3.26220807676495e-08,0.6451849009599532,0.00816025930607606,2.0996040972804827e-08,1.0326840893197836e-06,9.078328727330441e-08,2.0467949909485463e-06
0.008578125,-0.7151974510086878,272.29008462521244,1875.446958441048,0.1705676536711782,0.029338446638488218,0.000355673251018875,4.935306427457166e-06,0.006099027682154577,0.00012467817136570892,0.16338017100331728,1.9851876225679723e-06,1.0817620639743897e-07,4.403843110620915e-08,2.7336078574084095e-07,2.0499807789965697e-05,1.0860511426582095e-06,0.003334143453206682,0.028113086269081315,0.047069245687371926,0.056785213218917274,2.050705435674692e-06,0.00020346356136445644,1.1659800584872456e-06,1.8564650637120714e-07,1.8963043741386118e-05,6.814273650208096e-07,0.00563337968648102,1.7775795760747246e-05,0.0024700026460762977,2.613146888980504e-05,0.0003749904527398477,1.4676814956331561e-05,0.00014659227534002316,1.1277605456772683e-05,1.6663252448811034e-08,5.397896722087815e-08,3.7288955121666013e-07,6.020193844709792e-06,5.07333167252116e-10,5.653152465170666e-05,6.719662398983341e-09,6.083973533908035e-08,3.191372398711123e-08,7.832573292269422e-09,4.7203277471371416e-05,1.0895116159240126e-09,3.507867830040367e-10,3.1993677038121022e-06,4.1274061720649966e-08,9.841266691127066e-06,3.9420431333547e-08,0.648123047910498,0.008200403383697192,2.255217017947079e-08,9.016173899988375e-07,1.0222200740246806e-07,2.1387907838774426e-06
0.00859375,-0.7265124948446994,271.0817038453869,1886.0515797635494,0.1699005553334064,0.029066982237392708,0.00042773979140438257,6.441271166393207e-06,0.006244586148365396,0.00015722240415634562,0.1640416364768036,2.2585213444303474e-06,1.22897019824752e-07,7.668160383404731e-08,4.139124822454325e-07,2.4920869122719782e-05,1.3564363063736026e-06,0.0033843784173979703,0.02459570648829578,0.04713610311526962,0.05705533344738411,2.5252576154746754e-06,0.00021262506355814397,1.4382159853197781e-06,2.103140637757327e-07,1.8912385799342632e-05,8.371669884631685e-07,0.005432238813178091,1.9650903180278213e-05,0.0022750742336585363,2.623258458008157e-05,0.00032474963343241914,1.663138826344971e-05,0.00014444271339951014,1.153827042012175e-05,2.510835544274416e-08,6.644351402179047e-08,4.242261760834772e-07,5.848549732549378e-06,6.175868110494023e-10,5.7361659192889566e-05,6.462372082210466e-09,6.183916762140728e-08,3.646021725472754e-08,9.802705041865575e-09,4.7071153746613026e-05,1.5455290750187202e-09,5.072002913708278e-10,3.1510068843377594e-06,4.326545151407375e-08,9.763266024539087e-06,4.7704207523493776e-08,0.6510007364844347,0.008239819494588404,2.3742780981213262e-08,7.698856993427458e-07,1.1495320784557693e-07,2.229761586209097e-06
0.008609375,-0.737700450715319,269.8559175487404,1896.3151951555387,0.16926684701632064,0.02873470468587753,0.0005151882333795986,8.527342872736022e-06,0.00641292775470772,0.0001992641529674713,0.16466733776857911,2.5836174105014316e-06,1.3954410193746723e-07,1.3225686512606754e-07,6.236268536672155e-07,3.0134681001165147e-05,1.6852857218242325e-06,0.0034023389346947135,0.021297472515530023,0.047164228528198335,0.05732311506842411,3.1259322671722647e-06,0.0002220818347022567,1.7663692229883239e-06,2.3773164199212325e-07,1.8771699883514418e-05,1.0247012917004546e-06,0.005199829648331192,2.152111129708118e-05,0.002069868541558223,2.581736957992504e-05,0.0002764453403248265,1.8790874462326062e-05,0.0001417660511809286,1.1758955025669776e-05,3.7739919231111844e-08,8.16172767037861e-08,4.797214814021106e-07,5.64864668903675e-06,7.525975605165244e-10,5.826624279638468e-05,6.260720660689374e-09,6.295853163712792e-08,4.143985400121088e-08,1.2291516719774907e-08,4.6872876416877e-05,2.1987174697644394e-09,7.302661137185546e-10,3.0937099717279236e-06,4.540273972207489e-08,9.661053660091891e-06,5.776532286685007e-08,0.6538207708840399,0.008278537688779362,2.4366028882557542e-08,6.403425243082707e-07,1.289434777377352e-07,2.3162087161430815e-06
0.008625,-0.7487247377078614,268.6130455395048,1906.1596900767283,0.16867330753904516,0.02833415812688067,0.000620729257506525,1.1463030997778346e-05,0.006609410839632319,0.00025358781272401075,0.16525219592891283,2.9685975077379713e-06,1.5799132885456185e-07,2.2476530428407514e-07,9.308188205071372e-07,3.614607811954601e-05,2.0772044671800305e-06,0.003381019796527098,0.018230842608447085,0.04714531172044133,0.05758933351234244,3.883280348704501e-06,0.00023162308610674446,2.1537886619731188e-06,2.6757467488405937e-07,1.8518052840231466e-05,1.2466089525934206e-06,0.004933954384573262,2.3283271163347226e-05,0.0018568326086469405,2.481391200250513e-05,0.00023064803975623245,2.1162189616077924e-05,0.00013849318984040165,1.1922594043155167e-05,5.636680679489733e-08,9.986151356268942e-08,5.383869545694287e-07,5.418680159361988e-06,9.169852270458203e-10,5.925611000709895e-05,6.112615976240907e-09,6.42211479500018e-08,4.680588924593187e-08,1.5420798493014833e-08,4.659098073647344e-05,3.1089418756847997e-09,1.0425734679006317e-09,3.0266789041001365e-06,4.768370747020013e-08,9.530421575556926e-06,6.991844667057459e-08,0.6565861969836723,0.008316591526321158,2.4224226531293004e-08,5.164163432520725e-07,1.4405498032478582e-07,2.393405505345636e-06
0.008640625,-0.759539040963158,267.353365657111,1915.485488554028,0.16812849052729661,0.027857633508731293,0.0007471062666245676,1.5657632356496792e-05,0.006840760725765566,0.00032364190002333326,0.16579000427568316,3.4208372023882337e-06,1.7787198053895349e-07,3.740940906893859e-07,1.3692442943974193e-06,4.2867638536487846e-05,2.5316016297258318e-06,0.003313810537556154,0.015407853826192761,0.04706887830447469,0.05785473450073643,4.829959874909851e-06,0.00024092749064564585,2.5984108895277074e-06,2.990710652041925e-07,1.812632396388248e-05,1.5028242305777917e-06,0.0046330643888068705,2.4802446525963984e-05,0.0016390954415764,2.3190311075885984e-05,0.00018799501435625432,2.374617518359024e-05,0.00013455136226432735,1.2008153929742258e-05,8.326961205809256e-08,1.2144421475995451e-07,5.986625919613157e-07,5.1575093727808685e-06,1.1154934521563537e-09,6.034332988872109e-05,6.016647883564439e-09,6.565610908820414e-08,5.24861055075131e-08,1.932169086173098e-08,4.620129256793175e-05,4.328308877198037e-09,1.468707541516375e-09,2.949050282971615e-06,5.009549923019627e-08,9.366640781146116e-06,8.448284216543243e-08,0.6593002757081018,0.008354017782475395,2.3170699813284908e-08,4.017883559831324e-07,1.6001028251383878e-07,2.455229100265557e-06
0.00865625,-0.7700857559971189,266.0771057267047,1924.1681543335553,0.16764296551955635,0.027297489229752798,0.000896868151787029,2.1730864130434435e-05,0.007115398083896003,0.0004135871822305305,0.1662732793186354,3.945574922577248e-06,1.9851659602259648e-07,6.05622806384088e-07,1.973524908696347e-06,5.0084558316122233e-05,3.039669874056855e-06,0.0031953906764817827,0.012839179014222485,0.046921839072492866,0.05811992143894116,5.996227880135665e-06,0.0002495352859840243,3.0901813040394853e-06,3.30872701464257e-07,1.7571157245579623e-05,1.7890265354570795e-06,0.004296679542541988,2.5921213402776845e-05,0.0014204389749779233,2.0972767529214994e-05,0.00014913839295783624,2.653319021905795e-05,0.00012986358078457272,1.1991057198160104e-05,1.2103609086472798e-07,1.4645291558084872e-07,6.583495685886011e-07,4.86495247331555e-06,1.3525958614994045e-09,6.154100277375024e-05,5.972177679102579e-09,6.729972343267044e-08,5.838490130058788e-08,2.411857571590964e-08,4.567119099486925e-05,5.877311762958615e-09,2.0306266497701147e-09,2.8598688990177605e-06,5.260952140546825e-08,9.164577431427215e-06,1.0175371825260232e-07,0.6619664238830804,0.008390855720631607,2.1164434261236832e-08,2.999084763283453e-07,1.7637467980921675e-07,2.494147141716907e-06
0.0086640625,-0.7752314876068033,265.43280445491433,1928.2100570232897,0.16742758711630357,0.026982968476794003,0.0009813924884324939,2.582635586758246e-05,0.007273213487365211,0.00046794055157530845,0.16649129008088168,4.23609577024373e-06,2.0876851274202925e-07,7.627290752026891e-07,2.3474255018014065e-06,5.375133785736515e-05,3.3083407960340007e-06,0.0031156546822672638,0.011652235383207896,0.04681545047423251,0.058252725223593885,6.670550954944608e-06,0.000253348387424906,3.3474921247823852e-06,3.4626868894553446e-07,1.7222891186700596e-05,1.9410889816401673e-06,0.004115242194767557,2.6273451992069878e-05,0.0013122479737563736,1.9673041192556754e-05,0.00013134217834170683,2.7995854161673614e-05,0.00012720289299149334,1.1933692052052962e-05,1.4495905448979363e-07,1.60188334758611e-07,6.869365901362854e-07,4.707051248875515e-06,1.4871159380563634e-09,6.218749161562197e-05,5.9695286177635714e-09,6.821869601458844e-08,6.137804817523564e-08,2.689248265928655e-08,4.533670826530694e-05,6.7679056158120515e-09,2.3675423972497897e-09,2.810435687593101e-06,5.3888315940009355e-08,9.046908167469159e-06,1.1151420984378332e-07,0.6632844280970643,0.008409091967968432,1.9840916702342794e-08,2.547299117310583e-07,1.846282961971724e-07,2.501712684488367e-06
0.008671875,-0.7802824009214511,264.78438388602217,1932.030275251991,0.16723210957835158,0.026644920658014354,0.0010724537186369162,3.080382770544681e-05,0.007446108016158014,0.0005292283526651787,0.16669201132853192,4.544527119896459e-06,2.1879192834126343e-07,9.506290778872156e-07,2.7708399434051638e-06,5.737878457484283e-05,3.5815292567060818e-06,0.0030222200095509867,0.010532175984116465,0.04668487403315957,0.05838551027119034,7.405676980473553e-06,0.00025672817007353524,3.60734094849183e-06,3.609019054923378e-07,1.6825243556788184e-05,2.0960531545555577e-06,0.00392549700105523,2.6461856483659934e-05,0.0012055192200804772,1.826743104624727e-05,0.00011471961927316172,2.9493297135966463e-05,0.00012432232135883945,1.1839784391047835e-05,1.7246894810150849e-07,1.7466925762446513e-07,7.142349003326865e-07,4.541835430603852e-06,1.6325259151018795e-09,6.286681228250157e-05,5.980078547077671e-09,6.920822713718144e-08,6.438152840769208e-08,2.991765063357408e-08,4.4949982592618164e-05,7.714504521755938e-09,2.741064671324318e-09,2.757673387255316e-06,5.5169956320009884e-08,8.917601156943606e-06,1.2202823627264426e-07,0.664591532455603,0.00842719348838001,1.8334002782017638e-08,2.1367975220210393e-07,1.9273568151872792e-07,2.5000357777041337e-06
0.008679687500000002,-0.7852274524611006,264.1318543762186,1935.6047481729481,0.1670585292063811,0.02628264342191885,0.0011701510051045788,3.6878899744010086e-05,0.007635799225310576,0.0005982064593759987,0.1668740110681896,4.869737662478928e-06,2.2840194691644383e-07,1.171815303409356e-06,3.2430691963564746e-06,6.088377183576269e-05,3.854197785114299e-06,0.0029152691536173847,0.009479460115550191,0.04652754299409676,0.058518205359051126,8.200304475596982e-06,0.0002595617890762111,3.864493773250646e-06,3.743800256110843e-07,1.637623584700824e-05,2.251130459953952e-06,0.003727950588502721,2.64654708598798e-05,0.001100861335854959,1.677983675467432e-05,9.932398920878361e-05,3.101293005726234e-05,0.00012121051570706447,1.170547576346301e-05,2.0371158878964398e-07,1.8980261729566496e-07,7.39789728101136e-07,4.369707320202532e-06,1.789013312020776e-09,6.358050923420907e-05,6.004051618108407e-09,7.027564192825223e-08,6.737892498516255e-08,3.319050851896689e-08,4.4504272987322356e-05,8.69264705167409e-09,3.1490590786520988e-09,2.701425879621011e-06,5.644204422277074e-08,8.776032679316473e-06,1.332985256146137e-07,0.6658881502602053,0.008445165128048689,1.6682593341379653e-08,1.7689519004678713e-07,2.0056529279847027e-07,2.487824163136831e-06
0.0086875,-0.790054725429512,263.47522110242613,1938.9074959413965,0.16690899359156397,0.025895548577233692,0.0012744982402918864,4.4314471435854625e-05,0.0078441836791613,0.0006756591993491243,0.16703574369921517,5.209986349927983e-06,2.3740540051071976e-07,1.4274272714736575e-06,3.7605537459757543e-06,6.417444013407912e-05,4.120450295646946e-06,0.002795268962830907,0.008494242242066612,0.04634067765623409,0.05865067685628824,9.05060184027817e-06,0.0002617257920848585,4.11302569821112e-06,3.8628966357872753e-07,1.587461310194156e-05,2.4030514782267934e-06,0.0035232867207997394,2.626743857272283e-05,0.0009988892587960015,1.523724892577278e-05,8.519406552557716e-05,3.253823693501012e-05,0.00011785630845209846,1.1527144734611027e-05,2.3869076732081405e-07,2.0546327849576012e-07,7.63124358711666e-07,4.191180807676948e-06,1.9566126282891087e-09,6.432993979929027e-05,6.041794041658116e-09,7.142898211720571e-08,7.035344228935576e-08,3.669799266093365e-08,4.399246211770928e-05,9.670394332416095e-09,3.5872111343560534e-09,2.6415302720467763e-06,5.768982494947193e-08,8.6216271726343e-06,1.4531404818911886e-07,0.6671746769299537,0.008463011528182834,1.4933146701127183e-08,1.4441471031747345e-07,2.0797603253946257e-07,2.463815184748276e-06
0.0086953125,-0.794751450007369,262.8144837009132,1941.9106650230663,0.16678579896351683,0.025483187878236176,0.0013854092447398467,5.3431255478688833e-05,0.008073346645417768,0.0007623893781944634,0.16717554239926094,5.562842692830931e-06,2.456083412726115e-07,1.7166819958491385e-06,4.316377927869392e-06,6.715138663835792e-05,4.373537841973471e-06,0.002662991139464784,0.007576343968508876,0.04612129660049924,0.05878271351599189,9.949611378517056e-06,0.00026308738184961173,4.346295135105282e-06,3.961992007067547e-07,1.531999385087104e-05,2.547976438391646e-06,0.003312384057053479,2.585565123194815e-05,0.0009002134409229068,1.366882282779722e-05,7.235212025527536e-05,3.404756601396983e-05,0.00011424918034318754,1.1301540219581573e-05,2.772235851829569e-07,2.2149188758358897e-07,7.837499830866628e-07,4.006885208748165e-06,2.135177387287595e-09,6.511617310711945e-05,6.093799004228057e-09,7.267701645868784e-08,7.328790172090062e-08,4.041508052016473e-08,4.340725409342319e-05,1.060821708427008e-08,4.04873937789055e-09,2.5778202701360082e-06,5.889593785018658e-08,8.453879941020307e-06,1.5804610251352565e-07,0.6684514830392726,0.00848073703222059,1.313688755436893e-08,1.1617722167794331e-07,2.1480614988188773e-07,2.4268242475037154e-06
0.008703125,-0.7993040503978602,262.14963592073434,1944.5846382888612,0.16669138328025,0.025045280420521572,0.0015026836202197125,6.461820825867416e-05,0.008325569356934634,0.0008592028363115174,0.16729161371032233,5.925124550187469e-06,2.5282562197521494e-07,2.0362887748936194e-06,4.8998145571633e-06,6.97104120471412e-05,4.605994638704096e-06,0.002519523341630851,0.006725231403225983,0.04586623931505823,0.05891400967318018,1.0886660514316967e-05,0.0002635067151571923,4.557069455350447e-06,4.0367385877720957e-07,1.4713015635963034e-05,2.6815385975690988e-06,0.0030963295027060466,2.522370224451701e-05,0.0008054273597243788,1.2104679597832685e-05,6.080244068156561e-05,3.5513066242785044e-05,0.00011037992173965167,1.1025955735082206e-05,3.188976931998696e-07,2.3769390520286512e-07,8.011779453361902e-07,3.817566229547463e-06,2.324352236899627e-09,6.59398672173011e-05,6.160734423329733e-09,7.402922905592232e-08,7.616461392845194e-08,4.4302536828101087e-08,4.274144087106627e-05,1.1460483519164559e-08,4.524213790680427e-09,2.5101311436415507e-06,6.00402778788426e-08,8.272381941645835e-06,1.7144427722956375e-07,0.6697189070998648,0.008498345589017808,1.1346504507839371e-08,9.202705319261873e-08,2.208709880170831e-07,2.375811161194825e-06
0.008710937500000002,-0.8036982267877656,261.4806653027965,1946.898226966727,0.16662831385755478,0.02458174149489682,0.0016259938725871246,7.834230437551567e-05,0.008603332713341235,0.0009668869232294787,0.1673820347647947,6.292866306071852e-06,2.5889205239741165e-07,2.3799350366466236e-06,5.496071851137204e-06,7.17465888216898e-05,4.809865090487515e-06,0.002366268665547273,0.005939999473288588,0.04557220303870048,0.05904414714226565,1.1846833869765768e-05,0.00026284039458127116,4.737759683400534e-06,4.0829650940263977e-07,1.405546773795575e-05,2.7989573212269814e-06,0.002876425469299404,2.437186002525928e-05,0.0007150935751192599,1.0574541270955578e-05,5.053053605761126e-05,3.6899852539366834e-05,0.00010624152877160723,1.0698436616141867e-05,3.630365286323867e-07,2.5384015670326137e-07,8.149342507534682e-07,3.6240836279641774e-06,2.523547132922956e-09,6.680112444872178e-05,6.243471189268993e-09,7.549577779579693e-08,7.896508199964736e-08,4.830511257361544e-08,4.198823606275118e-05,1.2178253308786147e-08,5.001532591859993e-09,2.4383068590439894e-06,6.109999513209793e-08,8.07684644168271e-06,1.8543224722442062e-07,0.6709772483076428,0.008515840654934749,9.61260480181001e-09,7.172444345003977e-08,2.2596310694572026e-07,2.309962284339818e-06
0.00871875,-0.8079190805744807,260.80755290469403,1948.818964711009,0.1665992680706103,0.024092712561835226,0.0017548745870996857,9.515652515583908e-05,0.008909316117089684,0.0010861822321591979,0.16744475410169754,6.661329193501692e-06,2.636743916081894e-07,2.7379540327526434e-06,6.086363082195825e-06,7.315944615945565e-05,4.977020392751322e-06,0.0022049315465872276,0.005219364379197756,0.04523579679926943,0.05917257634427129,1.2810587013126255e-05,0.00026094632347074175,4.880747719055535e-06,4.0969216756303406e-07,1.335040096519042e-05,2.895217458832994e-06,0.0026541888418177757,2.330786242008991e-05,0.0006297286822027178,9.106315123157603e-06,4.150313659096684e-05,3.816557267047411e-05,0.00010183034782270622,1.0318010303657213e-05,4.0867996501741977e-07,2.696692191367718e-07,8.245760533390102e-07,3.4274051767176048e-06,2.731915269903293e-09,6.769932733589205e-05,6.343109171304352e-09,7.708741473589213e-08,8.166950846315058e-08,5.235053851519478e-08,4.1141666967756074e-05,1.2713247115694427e-08,5.466118314001603e-09,2.362209865699963e-06,6.204966687514979e-08,7.867136995131367e-06,1.999035185102785e-07,0.6722267596137146,0.008533225099569096,7.980302150948127e-09,5.496063905199519e-08,2.2985465772322102e-07,2.2287851404745502e-06
0.0087265625,-0.8119512925283138,260.1302730962718,1950.313526941479,0.166607005382509,0.023578591751346165,0.0018887145966872173,0.00011570438220054244,0.009246389990649407,0.0012177471535857372,0.16747759741399587,7.025065190472294e-06,2.670832038646833e-07,3.097296408274754e-06,6.648398486734265e-06,7.385901600087083e-05,5.099560088252178e-06,0.002037488560001336,0.004561664992086449,0.044853615481162436,0.05929859746650673,1.3753602517690542e-05,0.00025769006964258226,4.978793446227801e-06,4.075545344476075e-07,1.2602203459365677e-05,2.9653177378882967e-06,0.002431339200510608,2.2047373034043807e-05,0.0005497876821196209,7.72474867555488e-06,3.366903300388888e-05,3.9260615561161126e-05,9.714744905922761e-05,9.88492592718284e-06,4.545881676698641e-07,2.8489191366021677e-07,8.297096593701725e-07,3.2285966119697193e-06,2.9483367645188763e-09,6.86329608240134e-05,6.460997602994976e-09,7.881536051018564e-08,8.425610662001078e-08,5.6349703606122423e-08,4.019700661235506e-05,1.3022686211511018e-08,5.901379191555601e-09,2.2817338897983164e-06,6.286167884160288e-08,7.643295872033667e-06,2.1471739423854814e-07,0.6734676416091283,0.00855050112162898,6.486331539504649e-09,4.137628033995512e-08,2.3230302641549153e-07,2.132209580314825e-06
