N,T,Y_C2H4
11153,300.00006,1.6374575e-09
11154,300.00003,9.491266e-10
11155,300.00003,5.437296e-10
11156,300.0,3.0780328e-10
11157,300.0,1.7215518e-10
11158,300.0,9.511398e-11
11159,300.0,5.18989e-11
11160,300.0,2.7962072e-11
11161,300.0,1.4905141e-11
11162,300.0,7.834312e-12
11163,300.0,4.077536e-12
11164,300.0,2.0989742e-12
11165,300.0,1.0694131e-12
11166,300.0,5.4977664e-13
11167,300.0,2.74391e-13
11168,300.0,1.3655666e-13
11169,300.0,7.147675e-14
11170,300.0,3.640018e-14
11171,300.0,1.8309915e-14
11172,300.0,8.625937e-15
11173,300.0,4.0462925e-15
11174,300.0,1.8999284e-15
11175,300.0,8.6186645e-16
11176,300.0,3.8103748e-16
11177,300.0,1.6644158e-16
11178,300.0,7.501615e-17
11179,300.0,3.4016347e-17
11180,300.0,1.4205166e-17
11181,300.0,6.263172e-18
11182,300.0,2.7842171e-18
11183,300.0,1.121629e-18
11184,300.0,4.474124e-19
11185,300.0,1.786355e-19
11186,300.0,6.7358616e-20
11187,300.0,2.5993942e-20
11188,300.0,9.383507e-21
11189,300.0,3.4074797e-21
11190,300.0,1.302919e-21
11191,300.0,5.778163e-22
11192,300.0,3.5865752e-22
11193,300.00003,4.6850916e-22
11194,300.00003,8.359562e-22
11195,300.00003,1.695204e-21
11196,300.00006,3.5026353e-21
11197,300.0001,7.1349635e-21
11198,300.00012,1.3546613e-20
11199,300.00015,2.6136584e-20
11200,310.5016,0.02927673
11201,309.38306,0.024887893
11202,308.35358,0.021061016
11203,307.41104,0.017742928
11204,306.55243,0.014881551
11205,305.77396,0.012426919
11206,305.07132,0.010331998
11207,304.43985,0.008553293
11208,303.8746,0.0070509873
11209,303.3706,0.0057877344
11210,302.92288,0.0047301706
11211,302.52658,0.003848806
11212,302.17703,0.0031176568
11213,301.86975,0.0025139223
11214,301.60056,0.0020177106
11215,301.3655,0.0016117787
11216,301.16095,0.0012812732
11217,300.98352,0.0010134754
11218,300.83017,0.00079755526
11219,300.69806,0.00062434096
11220,300.5847,0.00048610524
11221,300.48776,0.0003763721
11222,300.40518,0.00028974225
11223,300.3351,0.00022173795
11224,300.2759,0.00016866566
11225,300.2261,0.00012749553
11226,300.1844,9.575615e-05
11227,300.1496,7.144351e-05
11228,300.12073,5.294236e-05
11229,300.09692,3.895899e-05
11230,300.07736,2.8463946e-05
11231,300.06137,2.0643545e-05
11232,300.04843,1.4859145e-05
11233,300.03796,1.0613104e-05
11234,300.02954,7.5205326e-06
11235,300.02286,5.286049e-06
11236,300.01758,3.6847596e-06
11237,300.0134,2.5468403e-06
11238,300.01016,1.7451321e-06
11239,300.00763,1.1852467e-06
11240,300.00568,7.9774355e-07
11241,300.0042,5.320011e-07
11242,300.00308,3.5146115e-07
11243,300.00226,2.2997425e-07
11244,300.00162,1.490184e-07
11245,300.00116,9.560526e-08
11246,300.00082,6.07194e-08
11247,300.00058,3.8168068e-08
11248,300.0004,2.3742336e-08
11249,300.00027,1.461239e-08
11250,300.00018,8.896477e-09
11251,300.00012,5.3572107e-09
11252,300.0001,3.19013e-09
11253,300.00006,1.8782471e-09
11254,300.00003,1.0931954e-09
11255,300.00003,6.2888306e-10
11256,300.00003,3.5751574e-10
11257,300.0,2.0081621e-10
11258,300.0,1.11430254e-10
11259,300.0,6.1069705e-11
11260,300.0,3.305093e-11
11261,300.0,1.7687922e-11
11262,300.0,9.336774e-12
11263,300.0,4.8774305e-12
11264,300.0,2.52181e-12
11265,300.0,1.2888691e-12
11266,300.0,6.6161725e-13
11267,300.0,3.3527445e-13
11268,300.0,1.7179852e-13
11269,300.0,8.7719796e-14
11270,300.0,4.4224285e-14
11271,300.0,2.1856074e-14
11272,300.0,1.0146797e-14
11273,300.0,4.7110634e-15
11274,300.0,2.193972e-15
11275,300.0,1.0118473e-15
11276,300.0,4.891218e-16
11277,300.0,2.1299999e-16
11278,300.0,9.477974e-17
11279,300.0,4.2119895e-17
11280,300.0,1.8738604e-17
11281,300.0,7.882063e-18
11282,300.0,3.4376805e-18
11283,300.0,1.3778503e-18
11284,300.0,5.410733e-19
11285,300.0,2.1954128e-19
11286,300.0,8.6968917e-20
11287,300.0,3.2558074e-20
11288,300.0,1.2359102e-20
11289,300.0,4.572626e-21
11290,300.0,1.817388e-21
11291,300.0,7.67687e-22
11292,300.0,4.8004703e-22
11293,300.00003,5.4753137e-22
11294,300.00003,9.762069e-22
11295,300.00003,1.9862672e-21
11296,300.00006,4.0034496e-21
11297,300.0001,8.0172906e-21
11298,300.00012,1.5451937e-20
11299,300.00015,2.9351357e-20
11300,310.47128,0.02941198
11301,309.35968,0.025031041
11302,308.33624,0.02120681
11303,307.3989,0.01788723
11304,306.54465,0.015021259
11305,305.76987,0.012559859
11306,305.07022,0.010456726
11307,304.44116,0.008668647
11308,303.8778,0.007155933
11309,303.37527,0.005882113
11310,302.92862,0.0048142867
11311,302.53305,0.0039231577
11312,302.184,0.0031828424
11313,301.87695,0.0025706117
11314,301.6078,0.0020666232
11315,301.37265,0.0016536581
11316,301.16788,0.0013168632
11317,300.99017,0.0010434996
11318,300.83646,0.0008227015
11319,300.70395,0.0006452511
11320,300.59015,0.0005033688
11321,300.49277,0.00039052303
11322,300.40973,0.00030125838
11323,300.33923,0.00023104192
11324,300.2796,0.00017612733
11325,300.22937,0.0001334353
11326,300.18726,0.00010044885
11327,300.15213,7.512263e-05
11328,300.12292,5.5804427e-05
11329,300.09882,4.1167867e-05
11330,300.07898,3.0154997e-05
11331,300.06277,2.1927564e-05
11332,300.0496,1.5825977e-05
11333,300.0389,1.133492e-05
11334,300.03036,8.054764e-06
11335,300.02353,5.6779622e-06
11336,300.0181,3.9696884e-06
11337,300.01385,2.7520973e-06
11338,300.0105,1.8916202e-06
11339,300.0079,1.2888032e-06
11340,300.00592,8.702456e-07
11341,300.0044,5.82264e-07
11342,300.00323,3.8595948e-07
11343,300.00235,2.5341262e-07
11344,300.0017,1.6477871e-07
11345,300.00122,1.0609189e-07
11346,300.00085,6.7622906e-08
11347,300.0006,4.266373e-08
11348,300.00043,2.6637919e-08
11349,300.0003,1.6456665e-08
11350,300.0002,1.0057901e-08
11351,300.00012,6.080248e-09
11352,300.0001,3.6350325e-09
11353,300.00006,2.148788e-09
11354,300.00003,1.2557482e-09
11355,300.00003,7.253724e-10
11356,300.00003,4.1408993e-10
11357,300.0,2.3357621e-10
11358,300.0,1.3016258e-10
11359,300.0,7.1645294e-11
11360,300.0,3.894468e-11
11361,300.0,2.09279e-11
11362,300.0,1.1095447e-11
11363,300.0,5.819677e-12
11364,300.0,3.021078e-12
11365,300.0,1.554459e-12
11366,300.0,8.2261867e-13
11367,300.0,4.1934736e-13
11368,300.0,2.0857154e-13
11369,300.0,1.0664574e-13
11370,300.0,5.341239e-14
11371,300.0,2.5488763e-14
11372,300.0,1.25736976e-14
11373,300.0,5.8602313e-15
11374,300.0,2.7496434e-15
11375,300.0,1.3122509e-15
11376,300.0,5.7865977e-16
11377,300.0,2.735207e-16
11378,300.0,1.2274627e-16
11379,300.0,5.0595793e-17
11380,300.0,2.2060804e-17
11381,300.0,9.384643e-18
11382,300.0,4.093579e-18
11383,300.0,1.830522e-18
11384,300.0,7.3726256e-19
11385,300.0,3.0676042e-19
11386,300.0,1.154419e-19
11387,300.0,4.392053e-20
11388,300.0,1.6436746e-20
11389,300.0,6.313105e-21
11390,300.0,2.2941713e-21
11391,300.0,9.721646e-22
11392,300.0,5.843375e-22
11393,300.00003,6.290043e-22
11394,300.00003,1.1590368e-21
11395,300.00003,2.2411532e-21
11396,300.00006,4.6599482e-21
11397,300.0001,8.9593935e-21
11398,300.00012,1.7845685e-20
11399,300.00015,3.3023864e-20
11400,310.44208,0.029545775
11401,309.33725,0.025172953
11402,308.3197,0.021351948
11403,307.3874,0.018032115
11404,306.5374,0.015164112
11405,305.76617,0.012701398
11406,305.06943,0.010602167
11407,304.44272,0.008791468
11408,303.88123,0.0072635426
11409,303.3801,0.005977465
11410,302.93448,0.0048987884
11411,302.53964,0.003997706
11412,302.19098,0.0032481865
11413,301.8842,0.0026274773
11414,301.61505,0.002115744
11415,301.37982,0.0016957751
11416,301.17484,0.001352711
11417,300.9968,0.0010737913
11418,300.84274,0.0008481157
11419,300.70984,0.0006664219
11420,300.59558,0.00052088
11421,300.49777,0.0004049046
11422,300.41428,0.00031298542
11423,300.34332,0.0002405357
11424,300.2833,0.00018375734
11425,300.23267,0.00013952232
11426,300.19016,0.000105268715
11427,300.15466,7.891023e-05
11428,300.12515,5.8757923e-05
11429,300.1007,4.3452914e-05
11430,300.08063,3.190879e-05
11431,300.06415,2.3262694e-05
11432,300.05075,1.6833983e-05
11433,300.03992,1.2089545e-05
11434,300.0312,8.614854e-06
11435,300.0242,6.0900347e-06
11436,300.01865,4.2701627e-06
11437,300.01428,2.9692108e-06
11438,300.01086,2.0470522e-06
11439,300.0082,1.3990323e-06
11440,300.00613,9.476704e-07
11441,300.00455,6.361183e-07
11442,300.00336,4.2304825e-07
11443,300.00247,2.786983e-07
11444,300.00177,1.8184124e-07
11445,300.00128,1.1748588e-07
11446,300.00092,7.5151256e-08
11447,300.00064,4.75846e-08
11448,300.00046,2.9819407e-08
11449,300.0003,1.8490862e-08
11450,300.0002,1.1343952e-08
11451,300.00015,6.8840595e-09
11452,300.0001,4.1316364e-09
11453,300.00006,2.4520057e-09
11454,300.00003,1.4386916e-09
11455,300.00003,8.344226e-10
11456,300.00003,4.7830157e-10
11457,300.0,2.7091926e-10
11458,300.0,1.5160882e-10
11459,300.0,8.3806864e-11
11460,300.0,4.575492e-11
11461,300.0,2.4684744e-11
11462,300.0,1.3144774e-11
11463,300.0,6.9247477e-12
11464,300.0,3.6346646e-12
11465,300.0,1.8622148e-12
11466,300.0,9.577086e-13
11467,300.0,4.993505e-13
11468,300.0,2.6328348e-13
11469,300.0,1.3014603e-13
11470,300.0,6.4280395e-14
11471,300.0,3.2352393e-14
11472,300.0,1.5808386e-14
11473,300.0,7.2332235e-15
11474,300.0,3.5760477e-15
11475,300.0,1.5506257e-15
11476,300.0,7.180137e-16
11477,300.0,3.3932505e-16
11478,300.0,1.4714061e-16
11479,300.0,6.5942316e-17
11480,300.0,2.7967304e-17
11481,300.0,1.1985915e-17
11482,300.0,5.269582e-18
11483,300.0,2.3069927e-18
11484,300.0,9.847501e-19
11485,300.0,3.7767164e-19
11486,300.0,1.4781372e-19
11487,300.0,5.6266363e-20
11488,300.0,2.1445523e-20
11489,300.0,7.950714e-21
11490,300.0,3.3343733e-21
11491,300.0,1.3614035e-21
11492,300.0,7.0529607e-22
11493,300.00003,7.65678e-22
11494,300.00003,1.3328104e-21
11495,300.00003,2.6539708e-21
11496,300.00006,5.2248136e-21
11497,300.0001,1.048461e-20
11498,300.00012,1.9937806e-20
11499,300.00015,3.6901664e-20
11500,310.41388,0.02967806
11501,309.31567,0.025313385
11502,308.30386,0.021495534
11503,307.3765,0.018174738
11504,306.5307,0.015301909
11505,305.76294,0.012829066
11506,305.0691,0.01070836
11507,304.4446,0.008902113
11508,303.8849,0.0073675322
11509,303.3851,0.0060718223
11510,302.94046,0.004983079
11511,302.5463,0.0040722806
11512,302.19806,0.0033136453
11513,301.89145,0.0026845066
11514,301.62238,0.0021650658
11515,301.387,0.0017381218
11516,301.1818,0.0013888081
11517,301.00345,0.0011043423
11518,300.84903,0.00087379024
11519,300.7157,0.000687847
11520,300.60104,0.0005386336
11521,300.50275,0.0004195125
11522,300.41882,0.00032492014
11523,300.34744,0.00025021695
11524,300.28696,0.00019155412
11525,300.23593,0.00014575568
11526,300.19305,0.00011021532
11527,300.1572,8.280625e-05
11528,300.12735,6.1803075e-05
11529,300.10263,4.581455e-05
11530,300.08224,3.3725864e-05
11531,300.06555,2.4649526e-05
11532,300.05194,1.788377e-05
11533,300.0409,1.2877564e-05
11534,300.032,9.201347e-06
11535,300.02487,6.522756e-06
11536,300.01923,4.5866113e-06
11537,300.01474,3.1985483e-06
11538,300.01123,2.2117365e-06
11539,300.00848,1.5161874e-06
11540,300.00638,1.0302228e-06
11541,300.00473,6.9372646e-07
11542,300.0035,4.6285456e-07
11543,300.00256,3.05929e-07
11544,300.00186,2.0027998e-07
11545,300.00134,1.2984243e-07
11546,300.00095,8.3345e-08
11547,300.00067,5.2960047e-08
11548,300.0005,3.3307764e-08
11549,300.00034,2.072973e-08
11550,300.0002,1.2764859e-08
11551,300.00015,7.775638e-09
11552,300.0001,4.684654e-09
11553,300.00006,2.791031e-09
11554,300.00006,1.644076e-09
11555,300.00003,9.573571e-10
11556,300.00003,5.5099264e-10
11557,300.0,3.1337344e-10
11558,300.0,1.7609535e-10
11559,300.0,9.7753014e-11
11560,300.0,5.3598664e-11
11561,300.0,2.9031597e-11
11562,300.0,1.5527355e-11
11563,300.0,8.202945e-12
11564,300.0,4.2812646e-12
11565,300.0,2.2153642e-12
11566,300.0,1.1479025e-12
11567,300.0,5.874494e-13
11568,300.0,3.0772333e-13
11569,300.0,1.5620056e-13
11570,300.0,7.476127e-14
11571,300.0,3.6848718e-14
11572,300.0,1.8044844e-14
11573,300.0,9.093353e-15
11574,300.0,4.293212e-15
11575,300.0,1.9485663e-15
11576,300.0,9.368483e-16
11577,300.0,4.2245024e-16
11578,300.0,1.9332075e-16
11579,300.0,8.101055e-17
11580,300.0,3.527559e-17
11581,300.0,1.566044e-17
11582,300.0,6.4635905e-18
11583,300.0,2.8599883e-18
11584,300.0,1.2206784e-18
11585,300.0,4.7707507e-19
11586,300.0,1.8930642e-19
11587,300.0,7.3785635e-20
11588,300.0,2.8057646e-20
11589,300.0,1.06408005e-20
11590,300.0,4.3582947e-21
11591,300.0,1.6974047e-21
11592,300.00003,9.573249e-22
11593,300.00003,9.161661e-22
11594,300.00003,1.5256526e-21
11595,300.00006,2.9934917e-21
11596,300.00006,6.0362875e-21
11597,300.0001,1.1786283e-20
11598,300.00012,2.2187908e-20
11599,300.00015,4.1830688e-20
11600,310.38666,0.029808635
11601,309.29492,0.025451934
11602,308.28876,0.021636864
11603,307.3662,0.018314332
11604,306.52448,0.015435499
11605,305.7601,0.012952275
11606,305.069,0.010817402
11607,304.44675,0.009009073
11608,303.88873,0.0074687004
11609,303.39026,0.0061647273
11610,302.94656,0.005066757
11611,302.55304,0.0041466663
11612,302.2052,0.0033791193
11613,301.89877,0.002741656
11614,301.6297,0.0022145675
11615,301.3942,0.0017806854
11616,301.18875,0.0014251444
11617,301.01013,0.0011351437
11618,300.85532,0.00089971756
11619,300.7216,0.0007095197
11620,300.60648,0.00055662415
11621,300.50775,0.00043434248
11622,300.4234,0.00033705923
11623,300.35156,0.0002600833
11624,300.29065,0.000199516
11625,300.23923,0.00015213434
11626,300.19595,0.000115288145
11627,300.15976,8.6810556e-05
11628,300.12958,6.494004e-05
11629,300.10455,4.8253132e-05
11630,300.0839,3.5606696e-05
11631,300.06696,2.6088603e-05
11632,300.05313,1.8975903e-05
11633,300.0419,1.3699533e-05
11634,300.03284,9.814766e-06
11635,300.02557,6.976602e-06
11636,300.01978,4.919454e-06
11637,300.0152,3.4404718e-06
11638,300.0116,2.3859784e-06
11639,300.0088,1.6405213e-06
11640,300.0066,1.1181081e-06
11641,300.0049,7.5525253e-07
11642,300.00366,5.0550705e-07
11643,300.0027,3.352041e-07
11644,300.00195,2.201706e-07
11645,300.0014,1.4321823e-07
11646,300.001,9.224601e-08
11647,300.0007,5.8820536e-08
11648,300.0005,3.7124835e-08
11649,300.00034,2.3188711e-08
11650,300.00024,1.4331379e-08
11651,300.00015,8.762372e-09
11652,300.00012,5.299088e-09
11653,300.00006,3.1692027e-09
11654,300.00006,1.8740982e-09
11655,300.00003,1.0956009e-09
11656,300.00003,6.330743e-10
11657,300.0,3.6151288e-10
11658,300.0,2.0397864e-10
11659,300.0,1.1370138e-10
11660,300.0,6.260505e-11
11661,300.0,3.4048715e-11
11662,300.0,1.8287212e-11
11663,300.0,9.697927e-12
11664,300.0,5.0858285e-12
11665,300.0,2.6349688e-12
11666,300.0,1.3779699e-12
11667,300.0,7.308634e-13
11668,300.0,3.6533837e-13
11669,300.0,1.8429907e-13
11670,300.0,9.565646e-14
11671,300.0,4.559833e-14
11672,300.0,2.2072145e-14
11673,300.0,1.0775106e-14
11674,300.0,4.9805376e-15
11675,300.0,2.4702441e-15
11676,300.0,1.1183747e-15
11677,300.0,5.135715e-16
11678,300.0,2.3229378e-16
11679,300.0,1.01828236e-16
11680,300.0,4.6237712e-17
11681,300.0,2.0542107e-17
11682,300.0,8.5159576e-18
11683,300.0,3.551251e-18
11684,300.0,1.5167681e-18
11685,300.0,6.449067e-19
11686,300.0,2.5345685e-19
11687,300.0,1.0318221e-19
11688,300.0,3.7751234e-20
11689,300.0,1.5333749e-20
11690,300.0,5.806074e-21
11691,300.0,2.4450451e-21
11692,300.00003,1.1875003e-21
11693,300.00003,1.0608059e-21
11694,300.00003,1.7576338e-21
11695,300.00006,3.3245663e-21
11696,300.00006,6.787154e-21
11697,300.0001,1.3276213e-20
11698,300.00012,2.5303447e-20
11699,300.00015,4.658018e-20
11700,310.36035,0.029937396
11701,309.27496,0.025588563
11702,308.27426,0.021776259
11703,307.3564,0.018452307
11704,306.51868,0.015568934
11705,305.75757,0.013079853
11706,305.06915,0.010941789
11707,304.44907,0.009120168
11708,303.89276,0.0075702206
11709,303.39554,0.0062571596
11710,302.95276,0.0051500183
11711,302.55984,0.004220844
11712,302.21237,0.0034445585
11713,301.9061,0.0027988867
11714,301.63702,0.0022642238
11715,301.4014,0.0018234489
11716,301.19574,0.0014617075
11717,301.01678,0.0011661857
11718,300.86157,0.0009258895
11719,300.72745,0.0007314334
11720,300.6119,0.00057484605
11721,300.51276,0.00044939003
11722,300.42795,0.0003493992
11723,300.35568,0.0002701321
11724,300.29434,0.00020764122
11725,300.2425,0.00015865715
11726,300.19888,0.00012048656
11727,300.1623,9.0922935e-05
11728,300.1318,6.816889e-05
11729,300.10648,5.076894e-05
11730,300.08557,3.755171e-05
11731,300.06836,2.758043e-05
11732,300.05432,2.0110918e-05
11733,300.0429,1.4555986e-05
11734,300.0337,1.0455614e-05
11735,300.02628,7.452034e-06
11736,300.02036,5.2691025e-06
11737,300.01566,3.6953381e-06
11738,300.01196,2.5700808e-06
11739,300.0091,1.7722859e-06
11740,300.00684,1.211532e-06
11741,300.00513,8.2086143e-07
11742,300.00378,5.5113594e-07
11743,300.0028,3.6662476e-07
11744,300.00204,2.4159039e-07
11745,300.00146,1.5767147e-07
11746,300.00107,1.0189745e-07
11747,300.00076,6.519762e-08
11748,300.00052,4.1293344e-08
11749,300.00037,2.588394e-08
11750,300.00024,1.6054807e-08
11751,300.00018,9.852055e-09
11752,300.00012,5.98024e-09
11753,300.0001,3.5900762e-09
11754,300.00006,2.1311086e-09
11755,300.00003,1.2506858e-09
11756,300.00003,7.255304e-10
11757,300.0,4.159605e-10
11758,300.0,2.356474e-10
11759,300.0,1.3189103e-10
11760,300.0,7.292017e-11
11761,300.0,3.9821407e-11
11762,300.0,2.1475904e-11
11763,300.0,1.1435411e-11
11764,300.0,6.0200577e-12
11765,300.0,3.1258063e-12
11766,300.0,1.6403659e-12
11767,300.0,8.5369374e-13
11768,300.0,4.487327e-13
11769,300.0,2.212852e-13
11770,300.0,1.1389509e-13
11771,300.0,5.5581126e-14
11772,300.0,2.7177677e-14
11773,300.0,1.2994119e-14
11774,300.0,6.2965422e-15
11775,300.0,2.94468e-15
11776,300.0,1.3901209e-15
11777,300.0,6.1001545e-16
11778,300.0,2.7247771e-16
11779,300.0,1.2587178e-16
11780,300.0,5.7641624e-17
11781,300.0,2.4097886e-17
11782,300.0,1.0188826e-17
11783,300.0,4.227312e-18
11784,300.0,1.8653702e-18
11785,300.0,7.613968e-19
11786,300.0,3.2765198e-19
11787,300.0,1.322409e-19
11788,300.0,5.0011644e-20
11789,300.0,1.9564875e-20
11790,300.0,7.428142e-21
11791,300.0,3.1573007e-21
11792,300.00003,1.5917497e-21
11793,300.00003,1.3264344e-21
11794,300.00003,2.0289078e-21
11795,300.00006,3.909805e-21
11796,300.00006,7.610852e-21
11797,300.0001,1.4973969e-20
11798,300.00012,2.8260134e-20
11799,300.00015,5.3027286e-20
11800,310.3349,0.03006434
11801,309.25574,0.025723383
11802,308.2604,0.021914028
11803,307.34717,0.018589143
11804,306.51328,0.015702086
11805,305.7554,0.013207839
11806,305.0696,0.011064084
11807,304.45163,0.00923188
11808,303.8969,0.0076719904
11809,303.40094,0.006349444
11810,302.95905,0.0052330447
11811,302.56674,0.004294865
11812,302.2196,0.0035099569
11813,301.91348,0.002856177
11814,301.6444,0.0023140134
11815,301.40863,0.0018663951
11816,301.2027,0.0014984839
11817,301.02344,0.0011974578
11818,300.86786,0.00095229724
11819,300.73334,0.00075358077
11820,300.61734,0.00059329346
11821,300.51773,0.0004646505
11822,300.4325,0.0003619365
11823,300.35977,0.00028036075
11824,300.29803,0.00021592785
11825,300.2458,0.00016532287
11826,300.20178,0.00012580983
11827,300.16486,9.514307e-05
11828,300.13403,7.148962e-05
11829,300.1084,5.3362204e-05
